zone,week,year,Minimum Generation in MW,Maximum Generation in MW
RS00,31,2008,0,336.5774319148936
RS00,31,2009,0,336.5774319148936
RS00,31,2010,0,336.5774319148936
RS00,31,2011,0,336.5774319148936
RS00,31,2012,0,336.5774319148936
RS00,31,2013,0,336.5774319148936
RS00,31,2014,0,336.5774319148936
RS00,31,2015,0,336.5774319148936
RS00,31,2016,0,336.5774319148936
RS00,31,2017,0,336.5774319148936
RS00,32,1982,0,339.2068106382979
RS00,32,1983,0,339.2068106382979
RS00,32,1984,0,339.2068106382979
RS00,32,1985,0,339.2068106382979
RS00,32,1986,0,339.2068106382979
RS00,32,1987,0,339.2068106382979
RS00,32,1988,0,339.2068106382979
RS00,32,1989,0,339.2068106382979
RS00,32,1990,0,339.2068106382979
RS00,32,1991,0,339.2068106382979
RS00,32,1992,0,339.2068106382979
RS00,32,1993,0,339.2068106382979
RS00,32,1994,0,339.2068106382979
RS00,32,1995,0,339.2068106382979
RS00,32,1996,0,339.2068106382979
RS00,32,1997,0,339.2068106382979
RS00,32,1998,0,339.2068106382979
RS00,32,1999,0,339.2068106382979
RS00,32,2000,0,339.2068106382979
RS00,32,2001,0,339.2068106382979
RS00,32,2002,0,339.2068106382979
RS00,32,2003,0,339.2068106382979
RS00,32,2004,0,339.2068106382979
RS00,32,2005,0,339.2068106382979
RS00,32,2006,0,339.2068106382979
RS00,32,2007,0,339.2068106382979
RS00,32,2008,0,339.2068106382979
RS00,32,2009,0,339.2068106382979
RS00,32,2010,0,339.2068106382979
RS00,32,2011,0,339.2068106382979
RS00,32,2012,0,339.2068106382979
RS00,32,2013,0,339.2068106382979
RS00,32,2014,0,339.2068106382979
RS00,32,2015,0,339.2068106382979
RS00,32,2016,0,339.2068106382979
RS00,32,2017,0,339.2068106382979
RS00,33,1982,0,339.2068106382979
RS00,33,1983,0,339.2068106382979
RS00,33,1984,0,339.2068106382979
RS00,33,1985,0,339.2068106382979
RS00,33,1986,0,339.2068106382979
RS00,33,1987,0,339.2068106382979
RS00,33,1988,0,339.2068106382979
RS00,33,1989,0,339.2068106382979
RS00,33,1990,0,339.2068106382979
RS00,33,1991,0,339.2068106382979
RS00,33,1992,0,339.2068106382979
RS00,33,1993,0,339.2068106382979
RS00,33,1994,0,339.2068106382979
RS00,33,1995,0,339.2068106382979
RS00,33,1996,0,339.2068106382979
RS00,33,1997,0,339.2068106382979
RS00,33,1998,0,339.2068106382979
RS00,33,1999,0,339.2068106382979
RS00,33,2000,0,339.2068106382979
RS00,33,2001,0,339.2068106382979
RS00,33,2002,0,339.2068106382979
RS00,33,2003,0,339.2068106382979
RS00,33,2004,0,339.2068106382979
RS00,33,2005,0,339.2068106382979
RS00,33,2006,0,339.2068106382979
RS00,33,2007,0,339.2068106382979
RS00,33,2008,0,339.2068106382979
RS00,33,2009,0,339.2068106382979
RS00,33,2010,0,339.2068106382979
RS00,33,2011,0,339.2068106382979
RS00,33,2012,0,339.2068106382979
RS00,33,2013,0,339.2068106382979
RS00,33,2014,0,339.2068106382979
RS00,33,2015,0,339.2068106382979
RS00,33,2016,0,339.2068106382979
RS00,33,2017,0,339.2068106382979
RS00,34,1982,0,339.2068106382979
RS00,34,1983,0,339.2068106382979
RS00,34,1984,0,339.2068106382979
RS00,34,1985,0,339.2068106382979
RS00,34,1986,0,339.2068106382979
RS00,34,1987,0,339.2068106382979
RS00,34,1988,0,339.2068106382979
RS00,34,1989,0,339.2068106382979
RS00,34,1990,0,339.2068106382979
RS00,34,1991,0,339.2068106382979
RS00,34,1992,0,339.2068106382979
RS00,34,1993,0,339.2068106382979
RS00,34,1994,0,339.2068106382979
RS00,34,1995,0,339.2068106382979
RS00,34,1996,0,339.2068106382979
RS00,34,1997,0,339.2068106382979
RS00,34,1998,0,339.2068106382979
RS00,34,1999,0,339.2068106382979
RS00,34,2000,0,339.2068106382979
RS00,34,2001,0,339.2068106382979
RS00,34,2002,0,339.2068106382979
RS00,34,2003,0,339.2068106382979
RS00,34,2004,0,339.2068106382979
RS00,34,2005,0,339.2068106382979
RS00,34,2006,0,339.2068106382979
RS00,34,2007,0,339.2068106382979
RS00,34,2008,0,339.2068106382979
RS00,34,2009,0,339.2068106382979
RS00,34,2010,0,339.2068106382979
RS00,34,2011,0,339.2068106382979
RS00,34,2012,0,339.2068106382979
RS00,34,2013,0,339.2068106382979
RS00,34,2014,0,339.2068106382979
RS00,34,2015,0,339.2068106382979
RS00,34,2016,0,339.2068106382979
RS00,34,2017,0,339.2068106382979
RS00,35,1982,0,325.1091148936171
RS00,35,1983,0,325.1091148936171
RS00,35,1984,0,325.1091148936171
RS00,35,1985,0,325.1091148936171
RS00,35,1986,0,325.1091148936171
RS00,35,1987,0,325.1091148936171
RS00,35,1988,0,325.1091148936171
RS00,35,1989,0,325.1091148936171
RS00,35,1990,0,325.1091148936171
RS00,35,1991,0,325.1091148936171
RS00,35,1992,0,325.1091148936171
RS00,35,1993,0,325.1091148936171
RS00,35,1994,0,325.1091148936171
RS00,35,1995,0,325.1091148936171
RS00,35,1996,0,325.1091148936171
RS00,35,1997,0,325.1091148936171
RS00,35,1998,0,325.1091148936171
RS00,35,1999,0,325.1091148936171
RS00,35,2000,0,325.1091148936171
RS00,35,2001,0,325.1091148936171
RS00,35,2002,0,325.1091148936171
