zone,week,year,Cumulated inflow into reservoirs per week in GWh,Cumulated NATURAL inflow into the pump-storage reservoirs per week in GWh
BA00,44,2001,27.183,1.921
BA00,44,2002,30.551,32.075
BA00,44,2003,23.905,39.975
BA00,44,2004,24.379,9.578
BA00,44,2005,30.351,0
BA00,44,2006,26.67,5.003
BA00,44,2007,9.397,35.348
BA00,44,2008,17.633,6.339
BA00,44,2009,31.96,10.849
BA00,44,2010,48.603,3.852
BA00,44,2011,27.514,1.482
BA00,44,2012,17.78,2.084
BA00,44,2013,34.184,1.799
BA00,44,2014,33.365,0
BA00,44,2015,41.041,2.765
BA00,44,2016,32.523,5.11
BA00,44,2017,30.618,0
BA00,45,1982,26.165,0.838
BA00,45,1983,27.137,0
BA00,45,1984,42.902,4.372
BA00,45,1985,29.853,5.238
BA00,45,1986,23.32,0
BA00,45,1987,26.319,0.537
BA00,45,1988,24.545,5.208
BA00,45,1989,30.156,3.513
BA00,45,1990,37.719,0
BA00,45,1991,13.239,22.341
BA00,45,1992,27.341,0
BA00,45,1993,23.223,19.973
BA00,45,1994,19.956,1.397
BA00,45,1995,24.269,10.626
BA00,45,1996,40.537,8.352
BA00,45,1997,25.762,0.129
BA00,45,1998,38.553,16.804
BA00,45,1999,23.057,1.055
BA00,45,2000,24.766,1.485
BA00,45,2001,24.489,1.497
BA00,45,2002,19.053,24.913
BA00,45,2003,33.857,34.652
BA00,45,2004,32.562,3.123
BA00,45,2005,30.603,0
BA00,45,2006,25.83,3.906
BA00,45,2007,11.767,16.157
BA00,45,2008,21.134,9.155
BA00,45,2009,34.954,13.907
BA00,45,2010,43.595,0.799
BA00,45,2011,22.644,0.751
BA00,45,2012,22.627,11.17
BA00,45,2013,41.003,5.71
BA00,45,2014,36.156,0
BA00,45,2015,37.957,0
BA00,45,2016,33.53,1.058
BA00,45,2017,28.021,0
BA00,46,1982,24.213,0.664
BA00,46,1983,26.327,0.388
BA00,46,1984,38.313,2.694
BA00,46,1985,27.015,4.274
BA00,46,1986,23.786,0.33
BA00,46,1987,30.964,0.388
BA00,46,1988,24.553,6.032
BA00,46,1989,36.648,6.384
BA00,46,1990,30.015,0.342
BA00,46,1991,22.525,24.704
BA00,46,1992,20.68,0.992
BA00,46,1993,29.028,0
BA00,46,1994,20.79,0.864
BA00,46,1995,25.712,10.238
BA00,46,1996,37.492,4.342
BA00,46,1997,24.535,33.11
BA00,46,1998,43.114,20.649
BA00,46,1999,21.156,2.972
BA00,46,2000,31.884,2.768
BA00,46,2001,11.821,12.636
BA00,46,2002,27.042,23.929
BA00,46,2003,43.62,27.982
BA00,46,2004,38.432,16.683
BA00,46,2005,28.842,0
BA00,46,2006,23.536,5.942
BA00,46,2007,17.599,36.924
BA00,46,2008,18.207,6.425
BA00,46,2009,37.641,19.458
BA00,46,2010,29.229,17.648
BA00,46,2011,22.384,0.673
BA00,46,2012,20.424,3.427
BA00,46,2013,42.145,4.05
BA00,46,2014,32.63,2.464
BA00,46,2015,38.014,0.238
BA00,46,2016,45.84,15.591
BA00,46,2017,31.971,0
BA00,47,1982,31.917,6.118
BA00,47,1983,25.976,0.544
BA00,47,1984,39.409,0
BA00,47,1985,81.303,14.885
BA00,47,1986,22.206,1.144
BA00,47,1987,52.302,12.818
BA00,47,1988,23.564,3.855
BA00,47,1989,34.899,5.353
BA00,47,1990,23.559,0.398
BA00,47,1991,60.508,11.745
BA00,47,1992,18.462,8.936
BA00,47,1993,42.708,0
BA00,47,1994,21.729,0.554
BA00,47,1995,18.887,7.448
BA00,47,1996,33.575,29.63
BA00,47,1997,18.814,13.659
BA00,47,1998,38.265,18.812
BA00,47,1999,18.02,13.055
BA00,47,2000,30.277,4.303
BA00,47,2001,23.906,8.729
BA00,47,2002,29.676,13.706
BA00,47,2003,37.771,18.161
BA00,47,2004,10.832,23.818
BA00,47,2005,21.346,0
BA00,47,2006,23.044,5.015
BA00,47,2007,25.762,33.335
BA00,47,2008,20.712,4.744
BA00,47,2009,40.619,0
BA00,47,2010,41.534,11.698
BA00,47,2011,23.017,1.014
BA00,47,2012,25.68,8.245
BA00,47,2013,40.668,6.492
BA00,47,2014,29.992,5.286
BA00,47,2015,30.97,2.043
BA00,47,2016,45.954,7.13
BA00,47,2017,32.137,9.032
BA00,48,1982,25.535,2.116
BA00,48,1983,24.594,0.194
BA00,48,1984,23.743,1.97
BA00,48,1985,47.257,16.028
BA00,48,1986,17.066,0
BA00,48,1987,59.155,32.041
BA00,48,1988,20.087,6.603
BA00,48,1989,38.358,0.972
BA00,48,1990,32.381,0
BA00,48,1991,69.946,10.595
BA00,48,1992,23.755,8.484
BA00,48,1993,38.912,11.477
BA00,48,1994,23.246,0.76
BA00,48,1995,14.538,15.122
BA00,48,1996,45.624,19.274
BA00,48,1997,23.775,8.637
BA00,48,1998,54.426,19.082
BA00,48,1999,17.183,4.094
BA00,48,2000,43.87,0
BA00,48,2001,23.31,10.083
BA00,48,2002,28.299,9.379
BA00,48,2003,32.681,19.124
BA00,48,2004,21.657,10.484
BA00,48,2005,24.915,0
BA00,48,2006,18.968,4.346
BA00,48,2007,10,33.41
BA00,48,2008,20.039,17.722
BA00,48,2009,40.991,0
BA00,48,2010,59.655,43.331
BA00,48,2011,20.614,0
BA00,48,2012,24.736,14.521
BA00,48,2013,46.373,2.637
BA00,48,2014,34.154,9.01
BA00,48,2015,30.897,6.211
BA00,48,2016,49.499,3.175
BA00,48,2017,34.728,9.14
BA00,49,1982,21.055,0
BA00,49,1983,27.27,0.543
BA00,49,1984,30.925,2.483
BA00,49,1985,28.067,22.141
BA00,49,1986,21.236,0.463
BA00,49,1987,35.908,32.64
BA00,49,1988,20.459,10.379
BA00,49,1989,34.31,9.291
BA00,49,1990,31.802,0
BA00,49,1991,59.445,23.933
BA00,49,1992,27.971,12.635
BA00,49,1993,43.094,9.702
BA00,49,1994,24.827,0.761
BA00,49,1995,16.148,13.361
BA00,49,1996,61.859,14.197
BA00,49,1997,21.718,17.642
BA00,49,1998,71.053,26.467
BA00,49,1999,23.892,17.779
BA00,49,2000,42.188,0
BA00,49,2001,41.804,6.603
BA00,49,2002,25.845,22.253
BA00,49,2003,38.726,1.826
BA00,49,2004,24.214,16.661
BA00,49,2005,24.247,0
BA00,49,2006,21.703,4.587
BA00,49,2007,27.2,41.294
BA00,49,2008,24.215,15.679
BA00,49,2009,34.298,4.863
BA00,49,2010,92.684,2.707
BA00,49,2011,22.502,0.336
BA00,49,2012,17.667,14.574
BA00,49,2013,54.462,1.458
BA00,49,2014,35.838,24.851
BA00,49,2015,31.395,5.884
BA00,49,2016,39.302,3.394
BA00,49,2017,33.65,16.338
BA00,50,1982,22.714,0
BA00,50,1983,27.856,0.572
BA00,50,1984,34.36,3.564
BA00,50,1985,14.518,7.182
BA00,50,1986,24.57,3.445
BA00,50,1987,54.101,21.372
BA00,50,1988,14.771,27.611
BA00,50,1989,30.952,5.921
BA00,50,1990,21.573,4.126
BA00,50,1991,53.533,20.827
BA00,50,1992,24.677,19.144
BA00,50,1993,42.867,26.541
BA00,50,1994,24.851,0.943
BA00,50,1995,22.89,9.373
BA00,50,1996,48.661,6.291
BA00,50,1997,27.785,20.785
BA00,50,1998,59.951,0.849
BA00,50,1999,14.692,27.627
BA00,50,2000,34.244,7.124
BA00,50,2001,44.713,5.106
BA00,50,2002,41.026,15.524
BA00,50,2003,38.362,7.13
BA00,50,2004,30.824,5.823
BA00,50,2005,48.945,0
BA00,50,2006,26.401,1.365
BA00,50,2007,32.62,42.061
BA00,50,2008,39.053,3.183
BA00,50,2009,36.184,11.173
BA00,50,2010,78.153,30.206
BA00,50,2011,18.964,7.096
BA00,50,2012,18.858,27.049
BA00,50,2013,45.054,1.285
BA00,50,2014,42.537,7.66
BA00,50,2015,35.563,1.741
BA00,50,2016,40.76,1.593
BA00,50,2017,37.383,10.852
BA00,51,1982,21.003,1.413
BA00,51,1983,28.984,0.289
BA00,51,1984,34.345,3.532
BA00,51,1985,15.721,10.532
BA00,51,1986,22.598,3.85
BA00,51,1987,50.82,13.147
BA00,51,1988,27.521,20.389
BA00,51,1989,30.067,0.054
BA00,51,1990,38.457,4.603
BA00,51,1991,46.405,18.03
BA00,51,1992,35.132,13.281
BA00,51,1993,50.094,35.498
BA00,51,1994,24.283,0.715
BA00,51,1995,45.109,20.728
BA00,51,1996,37.36,0.437
BA00,51,1997,27.662,26.097
BA00,51,1998,62.488,7.953
BA00,51,1999,27.512,86.418
BA00,51,2000,31.797,13.679
BA00,51,2001,42.1,9.956
BA00,51,2002,43.909,14.24
BA00,51,2003,36.779,11.121
BA00,51,2004,44.238,11.865
BA00,51,2005,46.478,7.344
BA00,51,2006,28.073,1.064
BA00,51,2007,46.672,26.186
BA00,51,2008,47.3,18.63
BA00,51,2009,52.315,13.76
BA00,51,2010,67.875,50.362
BA00,51,2011,27.884,5.759
BA00,51,2012,32.793,31.968
BA00,51,2013,40.006,6.33
BA00,51,2014,53.953,6.711
BA00,51,2015,34.64,2.028
BA00,51,2016,38.777,0.832
BA00,51,2017,39.851,25.995
BA00,52,1982,40.269,0
BA00,52,1983,29.403,10.856
BA00,52,1984,32.028,3.107
BA00,52,1985,20.189,6.545
BA00,52,1986,22.757,4.613
BA00,52,1987,44.082,1.379
BA00,52,1988,30.958,19.64
BA00,52,1989,38.185,1.185
BA00,52,1990,40.025,12.907
BA00,52,1991,37.289,9.557
BA00,52,1992,39.472,7.319
BA00,52,1993,27.65,32.685
BA00,52,1994,23.298,1.361
BA00,52,1995,40.924,19.303
BA00,52,1996,29.442,5.76
BA00,52,1997,31.085,15.77
BA00,52,1998,55.779,4.417
BA00,52,1999,46.756,74.503
BA00,52,2000,29.84,15.275
BA00,52,2001,42.374,18.047
BA00,52,2002,41.722,4.239
BA00,52,2003,27.271,19.857
BA00,52,2004,51.831,0
BA00,52,2005,43.323,9.137
BA00,52,2006,63.74,7.659
BA00,52,2007,54.127,18.148
BA00,52,2008,51.968,20.161
BA00,52,2009,17.263,26.53
BA00,52,2010,58.372,48.262
BA00,52,2011,25.688,7.024
BA00,52,2012,36.652,39.916
BA00,52,2013,32.537,0.702
BA00,52,2014,58.143,3.992
BA00,52,2015,31.642,2.348
BA00,52,2016,34.523,1.243
BA00,52,2017,60.596,9.027
BA00,53,1984,30.929,4.336
BA00,53,1989,38.788,0.744
BA00,53,1995,30.862,13.463
BA00,53,2000,38.64,52.787
BA00,53,2006,34.81,7.598
BA00,53,2012,26.916,18.733
BA00,53,2017,56.01,14.062
BG00,1,1982,11.3188192249785,0.635570077403479
BG00,1,1983,31.2702431079938,0.672433663297582
BG00,1,1984,38.4734902942293,10.0098424208791
BG00,1,1985,43.0209469799071,10.9476488236098
BG00,1,1986,27.9379121607279,1.27560503998695
BG00,1,1987,49.6735560484669,14.2468352066842
BG00,1,1988,37.1038378005678,1.21693718967847
BG00,1,1989,58.0312299474716,18.9244694179959
BG00,1,1990,46.7416419318735,12.9243509857742
BG00,1,1991,13.591981167834,0.697490491016566
BG00,1,1992,44.2261136048996,11.3296731220119
BG00,1,1993,33.5115199417293,8.32354701285706
BG00,1,1994,51.7953918619384,6.28593672553465
BG00,1,1995,23.0891783153282,6.17277027338336
BG00,1,1996,44.3330234138307,11.1719179897048
BG00,1,1997,39.1386613226236,1.15178422853496
BG00,1,1998,13.9425330551789,0.661600574612106
BG00,1,1999,59.840806447247,26.1360698090194
BG00,1,2000,33.5980600605813,5.97798720205503
BG00,1,2001,34.6543266533767,2.02115558044255
BG00,1,2002,46.3028279454712,15.0766538969489
BG00,1,2003,8.97599319056428,0.978668665298477
BG00,1,2004,17.2084813031115,1.60799842364142
BG00,1,2005,10.8296484488278,0.910326171890802
BG00,1,2006,39.1603688349671,4.18362451575652
BG00,1,2007,32.3613220727118,5.04943977322494
BG00,1,2008,55.4992625599193,9.76796633551227
BG00,1,2009,33.4331455089268,5.56033631746764
BG00,1,2010,32.7429741858359,2.37742467465689
BG00,1,2011,46.1449814857483,1.10466311781959
BG00,1,2012,57.778890988874,20.7487801780477
BG00,1,2013,57.9435632414497,17.4855694761518
BG00,1,2014,26.411069692882,1.77479621030201
BG00,1,2015,88.8909583589098,18.3791770711976
BG00,1,2016,33.9938442157042,6.87058033301816
BG00,1,2017,39.1384128107479,7.64580593704015
BG00,2,1982,29.920720076265,1.37414866372158
BG00,2,1983,26.9000375176675,0.923202844158715
BG00,2,1984,32.2217515905153,12.0860963304605
BG00,2,1985,37.6115682719697,8.73811024671409
BG00,2,1986,26.9708654731775,0.722272568046465
BG00,2,1987,47.0785080631298,14.3349662765889
BG00,2,1988,28.8227925384389,1.45755464338187
BG00,2,1989,52.860066439862,17.4756277281406
BG00,2,1990,43.6830654540947,12.6524925138982
BG00,2,1991,15.8049276477383,0.89922270347268
BG00,2,1992,43.8212629081778,10.5696366311978
BG00,2,1993,32.2088413985721,8.377169893499
BG00,2,1994,43.8262207200983,8.75503588373433
BG00,2,1995,43.4606804602495,24.3348470580043
BG00,2,1996,50.6914814007045,14.3545872054369
BG00,2,1997,31.05454722547,4.20227324985853
BG00,2,1998,16.4019608616771,0.735579031391404
BG00,2,1999,55.1926858844477,24.0899216129533
BG00,2,2000,39.9976219116977,7.08862596087986
BG00,2,2001,35.560239419502,5.42323696683025
BG00,2,2002,46.7383242983329,13.7899524101272
BG00,2,2003,19.9029909893714,0.576944928971414
BG00,2,2004,18.5077003538656,1.49357968022716
BG00,2,2005,11.708442356516,0.609463693250225
BG00,2,2006,15.1054961508788,1.16980464137785
BG00,2,2007,30.1596580319648,4.21181468238607
BG00,2,2008,59.7406975799811,12.6259871533042
BG00,2,2009,34.8862917800305,7.01277736567149
BG00,2,2010,35.5986676392162,2.17689371945565
BG00,2,2011,36.773035359079,2.73622744264658
BG00,2,2012,53.8475822222419,18.4802813464902
BG00,2,2013,53.9184536673303,15.5431154225072
BG00,2,2014,26.4539669844943,2.14928612374422
BG00,2,2015,112.431900200297,18.2172168858102
BG00,2,2016,43.4194771912565,7.39325908192417
BG00,2,2017,35.7300972865509,7.91653059611776
BG00,3,1982,32.0884373947899,2.99940155495909
BG00,3,1983,31.4611333634572,4.16029233913904
BG00,3,1984,29.4582353337011,11.980427961368
BG00,3,1985,42.453813886481,11.6259931077269
BG00,3,1986,23.973236532917,1.20368960656617
BG00,3,1987,48.6760873654648,12.8805539854321
BG00,3,1988,30.6973631774419,5.24934091530813
BG00,3,1989,50.0557507458529,15.5124786072074
BG00,3,1990,45.5782501531881,12.9884382623445
BG00,3,1991,19.9288465791069,1.01680947151797
BG00,3,1992,41.2392659381802,9.85867235395643
BG00,3,1993,36.1326409646931,9.51900491472806
BG00,3,1994,30.2648116903076,2.06409662671488
BG00,3,1995,69.5232101765137,32.7813724792956
BG00,3,1996,46.0005298161264,15.2140640515332
BG00,3,1997,35.1854130992308,6.39299799359565
BG00,3,1998,20.2120300033448,0.607932087842204
BG00,3,1999,38.0669414330235,14.7691608823066
BG00,3,2000,40.6673614167406,8.09347202903345
BG00,3,2001,36.73179067144,5.65287632784183
BG00,3,2002,46.207879841491,14.6805971733078
BG00,3,2003,15.5902113161912,1.77072815960146
BG00,3,2004,24.5688159523828,1.89392549833591
BG00,3,2005,12.6710210076343,0.587323107884873
BG00,3,2006,24.8524322014709,2.34745521759197
BG00,3,2007,28.8763820535037,3.26464860527604
BG00,3,2008,64.8233660086496,11.9504276725516
BG00,3,2009,35.8332545661588,8.41831735235441
BG00,3,2010,42.2029867084606,3.5267828919037
BG00,3,2011,35.6566040411738,3.78451619464287
BG00,3,2012,59.3778950926298,17.9121197966339
BG00,3,2013,40.67442743774,8.00718489678515
BG00,3,2014,26.7098306698624,3.17211182726288
BG00,3,2015,74.1302641518515,11.422105718542
BG00,3,2016,19.6639991894319,1.21303001110083
BG00,3,2017,39.1564340636016,8.0943010053207
BG00,4,1982,31.7389075125338,5.70172177885475
BG00,4,1983,31.8426301566589,7.55599254753157
BG00,4,1984,32.0702380417586,11.7237715321441
BG00,4,1985,46.3563532616349,12.9836135905156
BG00,4,1986,28.3470621128995,1.60711312967899
BG00,4,1987,40.5044825915346,10.5906439942923
BG00,4,1988,34.1136890677662,8.25280256438674
BG00,4,1989,43.6906906268144,12.2697421774762
BG00,4,1990,47.3459026995309,12.9488453205101
BG00,4,1991,24.0425547787821,1.91765575264862
BG00,4,1992,39.5565381834973,10.8270131310059
BG00,4,1993,35.8655735355951,7.78069286086173
BG00,4,1994,22.9423678538193,1.76480274451406
BG00,4,1995,60.9397673802896,27.0005006213866
BG00,4,1996,47.3870479824195,15.6130696830228
BG00,4,1997,35.8282760449153,6.50926452863518
BG00,4,1998,20.729123159664,1.62194966688955
BG00,4,1999,34.3938385761882,12.3400405601219
BG00,4,2000,37.9856490566137,9.07077589462607
BG00,4,2001,34.9746004750646,5.66773574022289
BG00,4,2002,58.6302843913328,17.3612956368667
BG00,4,2003,19.4697540236465,8.73981394962958
BG00,4,2004,6.93650799990661,1.3806812653997
BG00,4,2005,15.3991895565271,0.844814170027801
BG00,4,2006,45.7295856017673,4.71085094801399
BG00,4,2007,14.0596639504648,1.26910115659353
BG00,4,2008,105.282379210658,6.84182475184836
BG00,4,2009,16.7884848430313,0.903890357147648
BG00,4,2010,46.8900325147256,18.1644906123943
BG00,4,2011,32.8020268203019,1.18309747754481
BG00,4,2012,54.8505388758325,17.771702054416
BG00,4,2013,29.8214665040381,3.52461621542888
BG00,4,2014,15.5269867886117,4.48298590457462
BG00,4,2015,54.4972792445085,5.21205090639884
BG00,4,2016,30.8244086611027,12.8560039546289
BG00,4,2017,44.479508738969,8.48328979856554
BG00,5,1982,33.4347629070513,8.94893776371233
BG00,5,1983,35.3776908793334,6.23013771997789
BG00,5,1984,28.637340551189,10.1088033921537
BG00,5,1985,47.4857361901292,12.9048116118819
BG00,5,1986,33.3828612018088,1.26331112770541
BG00,5,1987,39.2600552320441,11.5620540224785
BG00,5,1988,31.2141394811197,7.15178380932724
BG00,5,1989,40.6934261706381,11.5728123146191
BG00,5,1990,35.9753495148261,6.19092172117028
BG00,5,1991,25.0284945816834,5.05866990451924
BG00,5,1992,40.0183602277259,10.44138748511
BG00,5,1993,31.1922352302079,6.970169874195
BG00,5,1994,28.9461662591358,3.80810919793261
BG00,5,1995,85.9948340942835,37.6747573421248
BG00,5,1996,42.9494294039418,16.2912448897929
BG00,5,1997,36.2122393184836,5.70461051505908
BG00,5,1998,38.2880300232503,6.54568975664254
BG00,5,1999,35.453163935987,13.7472007056193
BG00,5,2000,40.2240990677629,9.55839098545542
BG00,5,2001,21.5460541777585,1.22181009827998
BG00,5,2002,48.4260347161238,4.17601056498626
BG00,5,2003,20.7416792221844,9.13010513573361
BG00,5,2004,21.2734262954414,1.99972042679554
BG00,5,2005,6.93143318031135,0.874483887766304
BG00,5,2006,50.1467143760926,7.01549901367395
BG00,5,2007,15.9292602100892,1.03054253039536
BG00,5,2008,75.9653752468563,5.21899053692585
BG00,5,2009,36.929999601643,0.79220662630557
BG00,5,2010,48.0923122600953,19.8157476588764
BG00,5,2011,35.4095335343412,4.69149308362667
BG00,5,2012,47.8298257332395,22.3534793556317
BG00,5,2013,39.5638692838307,12.4686089640239
BG00,5,2014,32.2089635835777,6.1858852053711
BG00,5,2015,82.0228190824098,10.6489647387529
BG00,5,2016,41.5766829374277,6.32705484449747
BG00,5,2017,49.5100807947591,11.3476380874306
BG00,6,1982,36.8298990181064,9.87961805354781
BG00,6,1983,37.7242808331986,12.225108741552
BG00,6,1984,33.1986372774115,12.6184343687507
BG00,6,1985,45.393763220389,11.9881199860898
BG00,6,1986,6.23381219601296,0.933112392880995
BG00,6,1987,41.1444420901379,11.9190121068824
BG00,6,1988,37.6333627634695,5.89536954552574
BG00,6,1989,40.9363465291462,11.7871616133007
BG00,6,1990,27.7305124329882,4.03641259925871
BG00,6,1991,28.9129567888115,6.93735792855305
BG00,6,1992,42.1546138718534,11.5572144320601
BG00,6,1993,33.5427454589125,7.38661384489569
BG00,6,1994,33.2865959848874,5.85142684029324
BG00,6,1995,71.3875628355605,24.140324564705
BG00,6,1996,49.157251917353,21.0871795371726
BG00,6,1997,38.4385205314522,6.30203139712239
BG00,6,1998,99.7509687461527,43.8798323291087
BG00,6,1999,44.2292738475858,16.9307928847522
BG00,6,2000,51.9986165901662,8.90335351635373
BG00,6,2001,23.3892398377915,1.1357430152261
BG00,6,2002,43.2666838063399,6.10775257411756
BG00,6,2003,38.5869856678669,13.9598731548465
BG00,6,2004,24.7366008162017,2.00738808448783
BG00,6,2005,12.2453460511941,1.0896328875893
BG00,6,2006,54.796234889125,11.5396831003081
BG00,6,2007,26.2244952603268,1.4342365151028
BG00,6,2008,60.571973946101,4.28369095450953
BG00,6,2009,39.6751694692328,0.866202954311817
BG00,6,2010,83.3835127229519,49.2054881640578
BG00,6,2011,41.068890338057,8.95929225936502
BG00,6,2012,62.1393590555371,23.8901258955689
BG00,6,2013,51.7781285703057,12.6483013848347
BG00,6,2014,23.2745868129997,1.66021249215272
BG00,6,2015,198.501511517982,27.8786625034859
BG00,6,2016,37.5778659197586,2.16201913984197
BG00,6,2017,50.3660343901372,11.5572034917612
BG00,7,1982,42.3312602549738,12.7424555865876
BG00,7,1983,45.2022392596426,12.3107772496244
BG00,7,1984,31.9802829555478,17.0326092740481
BG00,7,1985,39.2195312288447,17.2435720529239
BG00,7,1986,23.5723806645973,1.65597847214451
BG00,7,1987,52.117500529642,17.0588122845625
BG00,7,1988,33.4588644171306,1.22453771371822
BG00,7,1989,40.8584380561106,12.3992126587539
BG00,7,1990,22.5339779338009,3.62912814519558
BG00,7,1991,27.8756495812007,4.88875363537675
BG00,7,1992,41.5112994629279,8.73768456962838
BG00,7,1993,30.5531393103727,7.44815750196431
BG00,7,1994,25.7550086956648,1.73798906640467
BG00,7,1995,51.7974793616944,18.2372992963586
BG00,7,1996,59.2424105598564,21.4895895907753
BG00,7,1997,38.5573050661777,2.70245846949125
BG00,7,1998,144.253456549896,41.6005105581897
BG00,7,1999,82.1706670809999,27.8575934768885
BG00,7,2000,17.0647327150046,0.850882557516674
BG00,7,2001,27.4256587731882,1.31252245712465
BG00,7,2002,41.5816614586711,4.26305158328824
BG00,7,2003,45.666090817523,11.7080274474086
BG00,7,2004,8.71864464673884,1.41976001318434
BG00,7,2005,22.2289772378078,2.93731361801861
BG00,7,2006,54.4946864372719,14.4959060304579
BG00,7,2007,22.9948929096832,0.967158478835405
BG00,7,2008,57.5416408429967,3.89207997052525
BG00,7,2009,49.3162870922147,1.08308126470964
BG00,7,2010,199.886551038615,69.1547617624145
BG00,7,2011,39.2120054608753,9.62426451446949
BG00,7,2012,77.4524206087394,32.8268184810586
BG00,7,2013,47.8345557426072,11.5440582253082
BG00,7,2014,10.4958638648304,1.85284741092146
BG00,7,2015,118.169558954185,17.3321287999144
BG00,7,2016,33.8191093030945,0.815448358974494
BG00,7,2017,43.8710853973934,7.72578548966792
BG00,8,1982,44.0414444300583,14.1001516568963
BG00,8,1983,46.8025066320999,15.0285275219477
BG00,8,1984,35.7149463458617,19.2685259062411
BG00,8,1985,36.8322226041443,13.1330869165312
BG00,8,1986,47.4590170216256,4.90339921464232
BG00,8,1987,37.0037744938126,7.81480719936289
BG00,8,1988,39.5187933714412,4.87938476120054
BG00,8,1989,39.389906828968,13.0013130050421
BG00,8,1990,21.907110869183,0.968071869474638
BG00,8,1991,27.6212169100502,6.0784410268475
BG00,8,1992,27.7977804558787,1.79013189865134
BG00,8,1993,31.4989258069559,8.51169877117372
BG00,8,1994,29.0611050725848,3.65628321036028
BG00,8,1995,32.8236887721348,12.3256570507443
BG00,8,1996,55.452956513745,8.66689486810338
BG00,8,1997,31.9535679289088,0.885859381943418
BG00,8,1998,138.131424477844,8.34449818259792
BG00,8,1999,62.7943742319439,17.9429614938955
BG00,8,2000,16.272678771135,0.785881828146371
BG00,8,2001,27.8357365030291,3.34268327112551
BG00,8,2002,38.7147290557118,4.20910347739623
BG00,8,2003,51.449964496564,12.9732899266144
BG00,8,2004,14.112670498088,1.43692820160477
BG00,8,2005,25.3247559433807,1.64922495102091
BG00,8,2006,63.257389133176,16.2323482877794
BG00,8,2007,33.3927602581914,5.72157195669401
BG00,8,2008,67.8678145862944,4.43103788424188
BG00,8,2009,38.4523460754709,5.65446366575958
BG00,8,2010,296.742265311706,61.6861573157952
BG00,8,2011,32.2522087918161,7.42460254107767
BG00,8,2012,79.5704624742418,34.7007862633896
BG00,8,2013,41.8683571840858,13.0010116495351
BG00,8,2014,13.219355213129,1.09230480696025
BG00,8,2015,80.4586273505767,14.0258849294562
BG00,8,2016,36.9686804750975,1.36327239040277
BG00,8,2017,40.3292030237306,7.92435838000351
BG00,9,1982,25.213611077901,5.83411133080198
BG00,9,1983,38.1253417238158,18.9480169195878
BG00,9,1984,39.2975846671411,16.1345509664822
BG00,9,1985,38.428791291518,13.1807249563711
BG00,9,1986,29.9579575099081,2.44192420158237
BG00,9,1987,48.5221094072739,7.65076338431523
BG00,9,1988,33.657305291751,1.43050761366913
BG00,9,1989,28.2099311889496,10.5683894371196
BG00,9,1990,16.2535920236142,0.937523358242042
BG00,9,1991,16.5535489639965,4.75738352037545
BG00,9,1992,37.5822894311462,4.77998717254133
BG00,9,1993,32.0686144308373,9.18731991542943
BG00,9,1994,22.0803878454552,2.91418383693137
BG00,9,1995,23.3926092446397,4.59868553321496
BG00,9,1996,62.585810640253,7.5136197751958
BG00,9,1997,35.8976067163743,0.589954293082982
BG00,9,1998,89.9052347284391,9.00093899368078
BG00,9,1999,34.825091588772,5.77052084326047
BG00,9,2000,13.6357513574098,0.963957322503623
BG00,9,2001,23.928324224179,1.67329696535366
BG00,9,2002,33.7880163255784,2.0051652146594
BG00,9,2003,50.7647385597997,14.3129205796686
BG00,9,2004,16.3498572405357,2.00998230287206
BG00,9,2005,46.1034924280984,2.30425421489842
BG00,9,2006,39.2687241546419,1.58962518615797
BG00,9,2007,29.0049848782522,6.65096278311448
BG00,9,2008,71.6206007051444,2.46458180931344
BG00,9,2009,45.0792383067592,12.3730593768708
BG00,9,2010,81.4293561557521,16.7065306156002
BG00,9,2011,34.7817386920541,10.274464382298
BG00,9,2012,96.9819086035777,36.4673103644834
BG00,9,2013,49.7174598131759,6.76410636009528
BG00,9,2014,25.8834831226108,1.35707309487735
BG00,9,2015,77.8364957126517,8.98961379514103
BG00,9,2016,37.347607241318,1.10343444765659
BG00,9,2017,43.1390439651097,5.85500332347133
BG00,10,1982,18.7112999208392,4.14018456698858
BG00,10,1983,39.6167111923363,19.9258270226491
BG00,10,1984,22.0880710042793,10.1137225483825
BG00,10,1985,42.7622461172912,16.1205742373103
BG00,10,1986,81.4350636451644,9.20141897703471
BG00,10,1987,39.2161348998767,15.197738141809
BG00,10,1988,31.3891788207771,9.95186380940338
BG00,10,1989,13.7712607413708,1.74805513599463
BG00,10,1990,17.0574968775568,0.745366331622104
BG00,10,1991,14.9357904973537,0.71764330332479
BG00,10,1992,25.0827240148282,4.13192439265186
BG00,10,1993,25.8578139167821,9.58013532686884
BG00,10,1994,16.1638409242349,1.04383642329574
BG00,10,1995,28.9423205378592,2.24157089026205
BG00,10,1996,56.4776786657834,10.5620191994233
BG00,10,1997,29.0169320866771,0.754572069779427
BG00,10,1998,53.2425137909885,6.70315397645529
BG00,10,1999,31.9291433533909,3.30333922109176
BG00,10,2000,22.4562330644168,0.988446808697884
BG00,10,2001,21.9955893806655,0.696181322631315
BG00,10,2002,29.3302392921158,1.87314191408324
BG00,10,2003,67.5024317173002,19.1839852435314
BG00,10,2004,16.3919271946952,2.67129925491749
BG00,10,2005,60.5124553518681,10.1546452338235
BG00,10,2006,38.5045459949641,2.03027320070805
BG00,10,2007,34.5792760669118,7.13909554899784
