zone,week,year,Minimum Reservoir levels at beginning of each week (ratio) 0<=x<=1.0,Maximum Reservoir level at beginning of each week (ratio) 0<=x<=1.0,Reservoir levels at beginning of each week (ratio) 0<=x<=1.0
SE02,53,1986,0.464260798,0.841189236,NA
SE02,53,1987,0.464260798,0.841189236,NA
SE02,53,1988,0.464260798,0.841189236,NA
SE02,53,1989,0.464260798,0.841189236,NA
SE02,53,1990,0.464260798,0.841189236,NA
SE02,53,1991,0.464260798,0.841189236,NA
SE02,53,1992,0.464260798,0.841189236,NA
SE02,53,1993,0.464260798,0.841189236,NA
SE02,53,1994,0.464260798,0.841189236,NA
SE02,53,1995,0.464260798,0.841189236,NA
SE02,53,1996,0.464260798,0.841189236,NA
SE02,53,1997,0.464260798,0.841189236,NA
SE02,53,1998,0.464260798,0.841189236,NA
SE02,53,1999,0.464260798,0.841189236,NA
SE02,53,2000,0.464260798,0.841189236,NA
SE02,53,2001,0.464260798,0.841189236,NA
SE02,53,2002,0.464260798,0.841189236,NA
SE02,53,2003,0.464260798,0.841189236,NA
SE02,53,2004,0.464260798,0.841189236,NA
SE02,53,2005,0.464260798,0.841189236,NA
SE02,53,2006,0.464260798,0.841189236,NA
SE02,53,2007,0.464260798,0.841189236,NA
SE02,53,2008,0.464260798,0.841189236,NA
SE02,53,2009,0.464260798,0.841189236,NA
SE02,53,2010,0.464260798,0.841189236,NA
SE02,53,2011,0.464260798,0.841189236,NA
SE02,53,2012,0.464260798,0.841189236,NA
SE02,53,2013,0.464260798,0.841189236,NA
SE02,53,2014,0.464260798,0.841189236,NA
SE02,53,2015,0.464260798,0.841189236,NA
SE02,53,2016,0.464260798,0.841189236,NA
SE02,53,2017,0.464260798,0.841189236,NA
SE03,1,1982,0.158030361,0.945,NA
SE03,1,1983,0.158030361,0.945,NA
SE03,1,1984,0.158030361,0.945,NA
SE03,1,1985,0.158030361,0.945,NA
SE03,1,1986,0.158030361,0.945,NA
SE03,1,1987,0.158030361,0.945,NA
SE03,1,1988,0.158030361,0.945,NA
SE03,1,1989,0.158030361,0.945,NA
SE03,1,1990,0.158030361,0.945,NA
SE03,1,1991,0.158030361,0.945,NA
SE03,1,1992,0.158030361,0.945,NA
SE03,1,1993,0.158030361,0.945,NA
SE03,1,1994,0.158030361,0.945,NA
SE03,1,1995,0.158030361,0.945,NA
SE03,1,1996,0.158030361,0.945,NA
SE03,1,1997,0.158030361,0.945,NA
SE03,1,1998,0.158030361,0.945,NA
SE03,1,1999,0.158030361,0.945,NA
SE03,1,2000,0.158030361,0.945,NA
SE03,1,2001,0.158030361,0.945,NA
SE03,1,2002,0.158030361,0.945,NA
SE03,1,2003,0.158030361,0.945,NA
SE03,1,2004,0.158030361,0.945,NA
SE03,1,2005,0.158030361,0.945,NA
SE03,1,2006,0.158030361,0.945,NA
SE03,1,2007,0.158030361,0.945,NA
SE03,1,2008,0.158030361,0.945,NA
SE03,1,2009,0.158030361,0.945,NA
SE03,1,2010,0.158030361,0.945,NA
SE03,1,2011,0.158030361,0.945,NA
SE03,1,2012,0.158030361,0.945,NA
SE03,1,2013,0.158030361,0.945,NA
SE03,1,2014,0.158030361,0.945,NA
SE03,1,2015,0.158030361,0.945,NA
SE03,1,2016,0.158030361,0.945,NA
SE03,1,2017,0.158030361,0.945,NA
SE03,2,1982,0.15029981,0.876850095,NA
SE03,2,1983,0.15029981,0.876850095,NA
SE03,2,1984,0.15029981,0.876850095,NA
SE03,2,1985,0.15029981,0.876850095,NA
SE03,2,1986,0.15029981,0.876850095,NA
SE03,2,1987,0.15029981,0.876850095,NA
SE03,2,1988,0.15029981,0.876850095,NA
SE03,2,1989,0.15029981,0.876850095,NA
SE03,2,1990,0.15029981,0.876850095,NA
SE03,2,1991,0.15029981,0.876850095,NA
SE03,2,1992,0.15029981,0.876850095,NA
SE03,2,1993,0.15029981,0.876850095,NA
SE03,2,1994,0.15029981,0.876850095,NA
SE03,2,1995,0.15029981,0.876850095,NA
SE03,2,1996,0.15029981,0.876850095,NA
SE03,2,1997,0.15029981,0.876850095,NA
SE03,2,1998,0.15029981,0.876850095,NA
SE03,2,1999,0.15029981,0.876850095,NA
SE03,2,2000,0.15029981,0.876850095,NA
SE03,2,2001,0.15029981,0.876850095,NA
SE03,2,2002,0.15029981,0.876850095,NA
SE03,2,2003,0.15029981,0.876850095,NA
SE03,2,2004,0.15029981,0.876850095,NA
SE03,2,2005,0.15029981,0.876850095,NA
SE03,2,2006,0.15029981,0.876850095,NA
SE03,2,2007,0.15029981,0.876850095,NA
SE03,2,2008,0.15029981,0.876850095,NA
SE03,2,2009,0.15029981,0.876850095,NA
SE03,2,2010,0.15029981,0.876850095,NA
SE03,2,2011,0.15029981,0.876850095,NA
SE03,2,2012,0.15029981,0.876850095,NA
SE03,2,2013,0.15029981,0.876850095,NA
SE03,2,2014,0.15029981,0.876850095,NA
SE03,2,2015,0.15029981,0.876850095,NA
SE03,2,2016,0.15029981,0.876850095,NA
SE03,2,2017,0.15029981,0.876850095,NA
SE03,3,1982,0.149912713,0.80683112,NA
SE03,3,1983,0.149912713,0.80683112,NA
SE03,3,1984,0.149912713,0.80683112,NA
SE03,3,1985,0.149912713,0.80683112,NA
SE03,3,1986,0.149912713,0.80683112,NA
SE03,3,1987,0.149912713,0.80683112,NA
SE03,3,1988,0.149912713,0.80683112,NA
SE03,3,1989,0.149912713,0.80683112,NA
SE03,3,1990,0.149912713,0.80683112,NA
SE03,3,1991,0.149912713,0.80683112,NA
SE03,3,1992,0.149912713,0.80683112,NA
SE03,3,1993,0.149912713,0.80683112,NA
SE03,3,1994,0.149912713,0.80683112,NA
SE03,3,1995,0.149912713,0.80683112,NA
SE03,3,1996,0.149912713,0.80683112,NA
SE03,3,1997,0.149912713,0.80683112,NA
SE03,3,1998,0.149912713,0.80683112,NA
SE03,3,1999,0.149912713,0.80683112,NA
SE03,3,2000,0.149912713,0.80683112,NA
SE03,3,2001,0.149912713,0.80683112,NA
SE03,3,2002,0.149912713,0.80683112,NA
SE03,3,2003,0.149912713,0.80683112,NA
SE03,3,2004,0.149912713,0.80683112,NA
SE03,3,2005,0.149912713,0.80683112,NA
SE03,3,2006,0.149912713,0.80683112,NA
SE03,3,2007,0.149912713,0.80683112,NA
SE03,3,2008,0.149912713,0.80683112,NA
SE03,3,2009,0.149912713,0.80683112,NA
SE03,3,2010,0.149912713,0.80683112,NA
SE03,3,2011,0.149912713,0.80683112,NA
SE03,3,2012,0.149912713,0.80683112,NA
SE03,3,2013,0.149912713,0.80683112,NA
SE03,3,2014,0.149912713,0.80683112,NA
SE03,3,2015,0.149912713,0.80683112,NA
SE03,3,2016,0.149912713,0.80683112,NA
SE03,3,2017,0.149912713,0.80683112,NA
SE03,4,1982,0.157013283,0.747514231,NA
SE03,4,1983,0.157013283,0.747514231,NA
SE03,4,1984,0.157013283,0.747514231,NA
SE03,4,1985,0.157013283,0.747514231,NA
SE03,4,1986,0.157013283,0.747514231,NA
SE03,4,1987,0.157013283,0.747514231,NA
SE03,4,1988,0.157013283,0.747514231,NA
SE03,4,1989,0.157013283,0.747514231,NA
SE03,4,1990,0.157013283,0.747514231,NA
SE03,4,1991,0.157013283,0.747514231,NA
SE03,4,1992,0.157013283,0.747514231,NA
SE03,4,1993,0.157013283,0.747514231,NA
SE03,4,1994,0.157013283,0.747514231,NA
SE03,4,1995,0.157013283,0.747514231,NA
SE03,4,1996,0.157013283,0.747514231,NA
SE03,4,1997,0.157013283,0.747514231,NA
SE03,4,1998,0.157013283,0.747514231,NA
SE03,4,1999,0.157013283,0.747514231,NA
SE03,4,2000,0.157013283,0.747514231,NA
SE03,4,2001,0.157013283,0.747514231,NA
SE03,4,2002,0.157013283,0.747514231,NA
SE03,4,2003,0.157013283,0.747514231,NA
SE03,4,2004,0.157013283,0.747514231,NA
SE03,4,2005,0.157013283,0.747514231,NA
SE03,4,2006,0.157013283,0.747514231,NA
SE03,4,2007,0.157013283,0.747514231,NA
SE03,4,2008,0.157013283,0.747514231,NA
SE03,4,2009,0.157013283,0.747514231,NA
SE03,4,2010,0.157013283,0.747514231,NA
SE03,4,2011,0.157013283,0.747514231,NA
SE03,4,2012,0.157013283,0.747514231,NA
SE03,4,2013,0.157013283,0.747514231,NA
SE03,4,2014,0.157013283,0.747514231,NA
SE03,4,2015,0.157013283,0.747514231,NA
SE03,4,2016,0.157013283,0.747514231,NA
SE03,4,2017,0.157013283,0.747514231,NA
SE03,5,1982,0.141347249,0.682770398,NA
SE03,5,1983,0.141347249,0.682770398,NA
SE03,5,1984,0.141347249,0.682770398,NA
SE03,5,1985,0.141347249,0.682770398,NA
SE03,5,1986,0.141347249,0.682770398,NA
SE03,5,1987,0.141347249,0.682770398,NA
SE03,5,1988,0.141347249,0.682770398,NA
SE03,5,1989,0.141347249,0.682770398,NA
SE03,5,1990,0.141347249,0.682770398,NA
SE03,5,1991,0.141347249,0.682770398,NA
SE03,5,1992,0.141347249,0.682770398,NA
SE03,5,1993,0.141347249,0.682770398,NA
SE03,5,1994,0.141347249,0.682770398,NA
SE03,5,1995,0.141347249,0.682770398,NA
SE03,5,1996,0.141347249,0.682770398,NA
SE03,5,1997,0.141347249,0.682770398,NA
SE03,5,1998,0.141347249,0.682770398,NA
SE03,5,1999,0.141347249,0.682770398,NA
SE03,5,2000,0.141347249,0.682770398,NA
SE03,5,2001,0.141347249,0.682770398,NA
SE03,5,2002,0.141347249,0.682770398,NA
SE03,5,2003,0.141347249,0.682770398,NA
SE03,5,2004,0.141347249,0.682770398,NA
SE03,5,2005,0.141347249,0.682770398,NA
SE03,5,2006,0.141347249,0.682770398,NA
SE03,5,2007,0.141347249,0.682770398,NA
SE03,5,2008,0.141347249,0.682770398,NA
SE03,5,2009,0.141347249,0.682770398,NA
SE03,5,2010,0.141347249,0.682770398,NA
SE03,5,2011,0.141347249,0.682770398,NA
SE03,5,2012,0.141347249,0.682770398,NA
SE03,5,2013,0.141347249,0.682770398,NA
SE03,5,2014,0.141347249,0.682770398,NA
SE03,5,2015,0.141347249,0.682770398,NA
SE03,5,2016,0.141347249,0.682770398,NA
SE03,5,2017,0.141347249,0.682770398,NA
SE03,6,1982,0.116425047,0.618785579,NA
SE03,6,1983,0.116425047,0.618785579,NA
SE03,6,1984,0.116425047,0.618785579,NA
SE03,6,1985,0.116425047,0.618785579,NA
SE03,6,1986,0.116425047,0.618785579,NA
SE03,6,1987,0.116425047,0.618785579,NA
SE03,6,1988,0.116425047,0.618785579,NA
SE03,6,1989,0.116425047,0.618785579,NA
SE03,6,1990,0.116425047,0.618785579,NA
SE03,6,1991,0.116425047,0.618785579,NA
SE03,6,1992,0.116425047,0.618785579,NA
SE03,6,1993,0.116425047,0.618785579,NA
SE03,6,1994,0.116425047,0.618785579,NA
SE03,6,1995,0.116425047,0.618785579,NA
SE03,6,1996,0.116425047,0.618785579,NA
SE03,6,1997,0.116425047,0.618785579,NA
SE03,6,1998,0.116425047,0.618785579,NA
SE03,6,1999,0.116425047,0.618785579,NA
SE03,6,2000,0.116425047,0.618785579,NA
SE03,6,2001,0.116425047,0.618785579,NA
SE03,6,2002,0.116425047,0.618785579,NA
SE03,6,2003,0.116425047,0.618785579,NA
SE03,6,2004,0.116425047,0.618785579,NA
SE03,6,2005,0.116425047,0.618785579,NA
SE03,6,2006,0.116425047,0.618785579,NA
SE03,6,2007,0.116425047,0.618785579,NA
SE03,6,2008,0.116425047,0.618785579,NA
SE03,6,2009,0.116425047,0.618785579,NA
SE03,6,2010,0.116425047,0.618785579,NA
SE03,6,2011,0.116425047,0.618785579,NA
SE03,6,2012,0.116425047,0.618785579,NA
SE03,6,2013,0.116425047,0.618785579,NA
SE03,6,2014,0.116425047,0.618785579,NA
SE03,6,2015,0.116425047,0.618785579,NA
SE03,6,2016,0.116425047,0.618785579,NA
SE03,6,2017,0.116425047,0.618785579,NA
SE03,7,1982,0.09773055,0.560341556,NA
SE03,7,1983,0.09773055,0.560341556,NA
SE03,7,1984,0.09773055,0.560341556,NA
SE03,7,1985,0.09773055,0.560341556,NA
SE03,7,1986,0.09773055,0.560341556,NA
SE03,7,1987,0.09773055,0.560341556,NA
SE03,7,1988,0.09773055,0.560341556,NA
SE03,7,1989,0.09773055,0.560341556,NA
SE03,7,1990,0.09773055,0.560341556,NA
SE03,7,1991,0.09773055,0.560341556,NA
SE03,7,1992,0.09773055,0.560341556,NA
SE03,7,1993,0.09773055,0.560341556,NA
SE03,7,1994,0.09773055,0.560341556,NA
SE03,7,1995,0.09773055,0.560341556,NA
SE03,7,1996,0.09773055,0.560341556,NA
SE03,7,1997,0.09773055,0.560341556,NA
SE03,7,1998,0.09773055,0.560341556,NA
SE03,7,1999,0.09773055,0.560341556,NA
SE03,7,2000,0.09773055,0.560341556,NA
SE03,7,2001,0.09773055,0.560341556,NA
SE03,7,2002,0.09773055,0.560341556,NA
SE03,7,2003,0.09773055,0.560341556,NA
SE03,7,2004,0.09773055,0.560341556,NA
SE03,7,2005,0.09773055,0.560341556,NA
SE03,7,2006,0.09773055,0.560341556,NA
SE03,7,2007,0.09773055,0.560341556,NA
SE03,7,2008,0.09773055,0.560341556,NA
SE03,7,2009,0.09773055,0.560341556,NA
SE03,7,2010,0.09773055,0.560341556,NA
SE03,7,2011,0.09773055,0.560341556,NA
SE03,7,2012,0.09773055,0.560341556,NA
SE03,7,2013,0.09773055,0.560341556,NA
SE03,7,2014,0.09773055,0.560341556,NA
SE03,7,2015,0.09773055,0.560341556,NA
SE03,7,2016,0.09773055,0.560341556,NA
SE03,7,2017,0.09773055,0.560341556,NA
SE03,8,1982,0.066937381,0.49943074,NA
SE03,8,1983,0.066937381,0.49943074,NA
SE03,8,1984,0.066937381,0.49943074,NA
SE03,8,1985,0.066937381,0.49943074,NA
SE03,8,1986,0.066937381,0.49943074,NA
SE03,8,1987,0.066937381,0.49943074,NA
SE03,8,1988,0.066937381,0.49943074,NA
SE03,8,1989,0.066937381,0.49943074,NA
SE03,8,1990,0.066937381,0.49943074,NA
SE03,8,1991,0.066937381,0.49943074,NA
SE03,8,1992,0.066937381,0.49943074,NA
SE03,8,1993,0.066937381,0.49943074,NA
SE03,8,1994,0.066937381,0.49943074,NA
SE03,8,1995,0.066937381,0.49943074,NA
SE03,8,1996,0.066937381,0.49943074,NA
SE03,8,1997,0.066937381,0.49943074,NA
SE03,8,1998,0.066937381,0.49943074,NA
SE03,8,1999,0.066937381,0.49943074,NA
SE03,8,2000,0.066937381,0.49943074,NA
SE03,8,2001,0.066937381,0.49943074,NA
SE03,8,2002,0.066937381,0.49943074,NA
SE03,8,2003,0.066937381,0.49943074,NA
SE03,8,2004,0.066937381,0.49943074,NA
SE03,8,2005,0.066937381,0.49943074,NA
SE03,8,2006,0.066937381,0.49943074,NA
SE03,8,2007,0.066937381,0.49943074,NA
SE03,8,2008,0.066937381,0.49943074,NA
SE03,8,2009,0.066937381,0.49943074,NA
SE03,8,2010,0.066937381,0.49943074,NA
SE03,8,2011,0.066937381,0.49943074,NA
SE03,8,2012,0.066937381,0.49943074,NA
SE03,8,2013,0.066937381,0.49943074,NA
SE03,8,2014,0.066937381,0.49943074,NA
SE03,8,2015,0.066937381,0.49943074,NA
SE03,8,2016,0.066937381,0.49943074,NA
SE03,8,2017,0.066937381,0.49943074,NA
SE03,9,1982,0.056432638,0.435142315,NA
SE03,9,1983,0.056432638,0.435142315,NA
SE03,9,1984,0.056432638,0.435142315,NA
SE03,9,1985,0.056432638,0.435142315,NA
SE03,9,1986,0.056432638,0.435142315,NA
SE03,9,1987,0.056432638,0.435142315,NA
SE03,9,1988,0.056432638,0.435142315,NA
SE03,9,1989,0.056432638,0.435142315,NA
SE03,9,1990,0.056432638,0.435142315,NA
SE03,9,1991,0.056432638,0.435142315,NA
SE03,9,1992,0.056432638,0.435142315,NA
SE03,9,1993,0.056432638,0.435142315,NA
SE03,9,1994,0.056432638,0.435142315,NA
SE03,9,1995,0.056432638,0.435142315,NA
SE03,9,1996,0.056432638,0.435142315,NA
SE03,9,1997,0.056432638,0.435142315,NA
SE03,9,1998,0.056432638,0.435142315,NA
SE03,9,1999,0.056432638,0.435142315,NA
SE03,9,2000,0.056432638,0.435142315,NA
SE03,9,2001,0.056432638,0.435142315,NA
SE03,9,2002,0.056432638,0.435142315,NA
SE03,9,2003,0.056432638,0.435142315,NA
SE03,9,2004,0.056432638,0.435142315,NA
SE03,9,2005,0.056432638,0.435142315,NA
SE03,9,2006,0.056432638,0.435142315,NA
SE03,9,2007,0.056432638,0.435142315,NA
SE03,9,2008,0.056432638,0.435142315,NA
SE03,9,2009,0.056432638,0.435142315,NA
SE03,9,2010,0.056432638,0.435142315,NA
SE03,9,2011,0.056432638,0.435142315,NA
SE03,9,2012,0.056432638,0.435142315,NA
SE03,9,2013,0.056432638,0.435142315,NA
SE03,9,2014,0.056432638,0.435142315,NA
SE03,9,2015,0.056432638,0.435142315,NA
SE03,9,2016,0.056432638,0.435142315,NA
SE03,9,2017,0.056432638,0.435142315,NA
SE03,10,1982,0.043032258,0.413927894,NA
SE03,10,1983,0.043032258,0.413927894,NA
SE03,10,1984,0.043032258,0.413927894,NA
SE03,10,1985,0.043032258,0.413927894,NA
SE03,10,1986,0.043032258,0.413927894,NA
SE03,10,1987,0.043032258,0.413927894,NA
SE03,10,1988,0.043032258,0.413927894,NA
SE03,10,1989,0.043032258,0.413927894,NA
SE03,10,1990,0.043032258,0.413927894,NA
SE03,10,1991,0.043032258,0.413927894,NA
SE03,10,1992,0.043032258,0.413927894,NA
SE03,10,1993,0.043032258,0.413927894,NA
SE03,10,1994,0.043032258,0.413927894,NA
SE03,10,1995,0.043032258,0.413927894,NA
SE03,10,1996,0.043032258,0.413927894,NA
SE03,10,1997,0.043032258,0.413927894,NA
SE03,10,1998,0.043032258,0.413927894,NA
SE03,10,1999,0.043032258,0.413927894,NA
SE03,10,2000,0.043032258,0.413927894,NA
SE03,10,2001,0.043032258,0.413927894,NA
SE03,10,2002,0.043032258,0.413927894,NA
SE03,10,2003,0.043032258,0.413927894,NA
SE03,10,2004,0.043032258,0.413927894,NA
SE03,10,2005,0.043032258,0.413927894,NA
SE03,10,2006,0.043032258,0.413927894,NA
SE03,10,2007,0.043032258,0.413927894,NA
SE03,10,2008,0.043032258,0.413927894,NA
SE03,10,2009,0.043032258,0.413927894,NA
SE03,10,2010,0.043032258,0.413927894,NA
SE03,10,2011,0.043032258,0.413927894,NA
SE03,10,2012,0.043032258,0.413927894,NA
SE03,10,2013,0.043032258,0.413927894,NA
SE03,10,2014,0.043032258,0.413927894,NA
SE03,10,2015,0.043032258,0.413927894,NA
SE03,10,2016,0.043032258,0.413927894,NA
SE03,10,2017,0.043032258,0.413927894,NA
SE03,11,1982,0.022541935,0.433586338,NA
SE03,11,1983,0.022541935,0.433586338,NA
SE03,11,1984,0.022541935,0.433586338,NA
SE03,11,1985,0.022541935,0.433586338,NA
SE03,11,1986,0.022541935,0.433586338,NA
SE03,11,1987,0.022541935,0.433586338,NA
SE03,11,1988,0.022541935,0.433586338,NA
SE03,11,1989,0.022541935,0.433586338,NA
SE03,11,1990,0.022541935,0.433586338,NA
SE03,11,1991,0.022541935,0.433586338,NA
SE03,11,1992,0.022541935,0.433586338,NA
SE03,11,1993,0.022541935,0.433586338,NA
SE03,11,1994,0.022541935,0.433586338,NA
SE03,11,1995,0.022541935,0.433586338,NA
SE03,11,1996,0.022541935,0.433586338,NA
SE03,11,1997,0.022541935,0.433586338,NA
SE03,11,1998,0.022541935,0.433586338,NA
SE03,11,1999,0.022541935,0.433586338,NA
SE03,11,2000,0.022541935,0.433586338,NA
SE03,11,2001,0.022541935,0.433586338,NA
SE03,11,2002,0.022541935,0.433586338,NA
SE03,11,2003,0.022541935,0.433586338,NA
SE03,11,2004,0.022541935,0.433586338,NA
SE03,11,2005,0.022541935,0.433586338,NA
SE03,11,2006,0.022541935,0.433586338,NA
SE03,11,2007,0.022541935,0.433586338,NA
SE03,11,2008,0.022541935,0.433586338,NA
SE03,11,2009,0.022541935,0.433586338,NA
SE03,11,2010,0.022541935,0.433586338,NA
SE03,11,2011,0.022541935,0.433586338,NA
SE03,11,2012,0.022541935,0.433586338,NA
SE03,11,2013,0.022541935,0.433586338,NA
SE03,11,2014,0.022541935,0.433586338,NA
SE03,11,2015,0.022541935,0.433586338,NA
SE03,11,2016,0.022541935,0.433586338,NA
SE03,11,2017,0.022541935,0.433586338,NA
SE03,12,1982,0.023157116,0.490967742,NA
SE03,12,1983,0.023157116,0.490967742,NA
SE03,12,1984,0.023157116,0.490967742,NA
SE03,12,1985,0.023157116,0.490967742,NA
SE03,12,1986,0.023157116,0.490967742,NA
SE03,12,1987,0.023157116,0.490967742,NA
SE03,12,1988,0.023157116,0.490967742,NA
SE03,12,1989,0.023157116,0.490967742,NA
SE03,12,1990,0.023157116,0.490967742,NA
SE03,12,1991,0.023157116,0.490967742,NA
SE03,12,1992,0.023157116,0.490967742,NA
SE03,12,1993,0.023157116,0.490967742,NA
SE03,12,1994,0.023157116,0.490967742,NA
SE03,12,1995,0.023157116,0.490967742,NA
SE03,12,1996,0.023157116,0.490967742,NA
SE03,12,1997,0.023157116,0.490967742,NA
SE03,12,1998,0.023157116,0.490967742,NA
SE03,12,1999,0.023157116,0.490967742,NA
SE03,12,2000,0.023157116,0.490967742,NA
SE03,12,2001,0.023157116,0.490967742,NA
SE03,12,2002,0.023157116,0.490967742,NA
SE03,12,2003,0.023157116,0.490967742,NA
SE03,12,2004,0.023157116,0.490967742,NA
SE03,12,2005,0.023157116,0.490967742,NA
SE03,12,2006,0.023157116,0.490967742,NA
SE03,12,2007,0.023157116,0.490967742,NA
SE03,12,2008,0.023157116,0.490967742,NA
SE03,12,2009,0.023157116,0.490967742,NA
SE03,12,2010,0.023157116,0.490967742,NA
SE03,12,2011,0.023157116,0.490967742,NA
SE03,12,2012,0.023157116,0.490967742,NA
SE03,12,2013,0.023157116,0.490967742,NA
SE03,12,2014,0.023157116,0.490967742,NA
SE03,12,2015,0.023157116,0.490967742,NA
SE03,12,2016,0.023157116,0.490967742,NA
SE03,12,2017,0.023157116,0.490967742,NA
SE03,13,1982,0.026736622,0.484212524,NA
SE03,13,1983,0.026736622,0.484212524,NA
SE03,13,1984,0.026736622,0.484212524,NA
SE03,13,1985,0.026736622,0.484212524,NA
SE03,13,1986,0.026736622,0.484212524,NA
SE03,13,1987,0.026736622,0.484212524,NA
SE03,13,1988,0.026736622,0.484212524,NA
SE03,13,1989,0.026736622,0.484212524,NA
SE03,13,1990,0.026736622,0.484212524,NA
SE03,13,1991,0.026736622,0.484212524,NA
SE03,13,1992,0.026736622,0.484212524,NA
SE03,13,1993,0.026736622,0.484212524,NA
SE03,13,1994,0.026736622,0.484212524,NA
SE03,13,1995,0.026736622,0.484212524,NA
SE03,13,1996,0.026736622,0.484212524,NA
SE03,13,1997,0.026736622,0.484212524,NA
SE03,13,1998,0.026736622,0.484212524,NA
SE03,13,1999,0.026736622,0.484212524,NA
SE03,13,2000,0.026736622,0.484212524,NA
SE03,13,2001,0.026736622,0.484212524,NA
SE03,13,2002,0.026736622,0.484212524,NA
SE03,13,2003,0.026736622,0.484212524,NA
SE03,13,2004,0.026736622,0.484212524,NA
SE03,13,2005,0.026736622,0.484212524,NA
SE03,13,2006,0.026736622,0.484212524,NA
SE03,13,2007,0.026736622,0.484212524,NA
SE03,13,2008,0.026736622,0.484212524,NA
SE03,13,2009,0.026736622,0.484212524,NA
SE03,13,2010,0.026736622,0.484212524,NA
SE03,13,2011,0.026736622,0.484212524,NA
SE03,13,2012,0.026736622,0.484212524,NA
SE03,13,2013,0.026736622,0.484212524,NA
SE03,13,2014,0.026736622,0.484212524,NA
SE03,13,2015,0.026736622,0.484212524,NA
SE03,13,2016,0.026736622,0.484212524,NA
SE03,13,2017,0.026736622,0.484212524,NA
SE03,14,1982,0.016837951,0.484326376,NA
SE03,14,1983,0.016837951,0.484326376,NA
SE03,14,1984,0.016837951,0.484326376,NA
SE03,14,1985,0.016837951,0.484326376,NA
SE03,14,1986,0.016837951,0.484326376,NA
SE03,14,1987,0.016837951,0.484326376,NA
SE03,14,1988,0.016837951,0.484326376,NA
SE03,14,1989,0.016837951,0.484326376,NA
SE03,14,1990,0.016837951,0.484326376,NA
SE03,14,1991,0.016837951,0.484326376,NA
SE03,14,1992,0.016837951,0.484326376,NA
SE03,14,1993,0.016837951,0.484326376,NA
SE03,14,1994,0.016837951,0.484326376,NA
SE03,14,1995,0.016837951,0.484326376,NA
SE03,14,1996,0.016837951,0.484326376,NA
SE03,14,1997,0.016837951,0.484326376,NA
SE03,14,1998,0.016837951,0.484326376,NA
SE03,14,1999,0.016837951,0.484326376,NA
SE03,14,2000,0.016837951,0.484326376,NA
SE03,14,2001,0.016837951,0.484326376,NA
SE03,14,2002,0.016837951,0.484326376,NA
SE03,14,2003,0.016837951,0.484326376,NA
SE03,14,2004,0.016837951,0.484326376,NA
SE03,14,2005,0.016837951,0.484326376,NA
SE03,14,2006,0.016837951,0.484326376,NA
SE03,14,2007,0.016837951,0.484326376,NA
SE03,14,2008,0.016837951,0.484326376,NA
SE03,14,2009,0.016837951,0.484326376,NA
SE03,14,2010,0.016837951,0.484326376,NA
SE03,14,2011,0.016837951,0.484326376,NA
SE03,14,2012,0.016837951,0.484326376,NA
SE03,14,2013,0.016837951,0.484326376,NA
SE03,14,2014,0.016837951,0.484326376,NA
SE03,14,2015,0.016837951,0.484326376,NA
SE03,14,2016,0.016837951,0.484326376,NA
SE03,14,2017,0.016837951,0.484326376,NA
SE03,15,1982,0.003408539,0.508766603,NA
SE03,15,1983,0.003408539,0.508766603,NA
SE03,15,1984,0.003408539,0.508766603,NA
SE03,15,1985,0.003408539,0.508766603,NA
SE03,15,1986,0.003408539,0.508766603,NA
SE03,15,1987,0.003408539,0.508766603,NA
SE03,15,1988,0.003408539,0.508766603,NA
SE03,15,1989,0.003408539,0.508766603,NA
SE03,15,1990,0.003408539,0.508766603,NA
SE03,15,1991,0.003408539,0.508766603,NA
SE03,15,1992,0.003408539,0.508766603,NA
SE03,15,1993,0.003408539,0.508766603,NA
SE03,15,1994,0.003408539,0.508766603,NA
SE03,15,1995,0.003408539,0.508766603,NA
SE03,15,1996,0.003408539,0.508766603,NA
SE03,15,1997,0.003408539,0.508766603,NA
SE03,15,1998,0.003408539,0.508766603,NA
SE03,15,1999,0.003408539,0.508766603,NA
SE03,15,2000,0.003408539,0.508766603,NA
SE03,15,2001,0.003408539,0.508766603,NA
SE03,15,2002,0.003408539,0.508766603,NA
SE03,15,2003,0.003408539,0.508766603,NA
SE03,15,2004,0.003408539,0.508766603,NA
SE03,15,2005,0.003408539,0.508766603,NA
SE03,15,2006,0.003408539,0.508766603,NA
SE03,15,2007,0.003408539,0.508766603,NA
SE03,15,2008,0.003408539,0.508766603,NA
SE03,15,2009,0.003408539,0.508766603,NA
SE03,15,2010,0.003408539,0.508766603,NA
SE03,15,2011,0.003408539,0.508766603,NA
SE03,15,2012,0.003408539,0.508766603,NA
SE03,15,2013,0.003408539,0.508766603,NA
SE03,15,2014,0.003408539,0.508766603,NA
SE03,15,2015,0.003408539,0.508766603,NA
SE03,15,2016,0.003408539,0.508766603,NA
SE03,15,2017,0.003408539,0.508766603,NA
SE03,16,1982,0.001840342,0.56800759,NA
SE03,16,1983,0.001840342,0.56800759,NA
SE03,16,1984,0.001840342,0.56800759,NA
SE03,16,1985,0.001840342,0.56800759,NA
SE03,16,1986,0.001840342,0.56800759,NA
SE03,16,1987,0.001840342,0.56800759,NA
SE03,16,1988,0.001840342,0.56800759,NA
SE03,16,1989,0.001840342,0.56800759,NA
SE03,16,1990,0.001840342,0.56800759,NA
SE03,16,1991,0.001840342,0.56800759,NA
