zone,week,year,Cumulated inflow into reservoirs per week in GWh,Cumulated NATURAL inflow into the pump-storage reservoirs per week in GWh
GR00,11,1982,99.030282,13.98373938
GR00,11,1983,42.602196,7.281288952
GR00,11,1984,195.775008,32.76163598
GR00,11,1985,50.496186,6.728477337
GR00,11,1986,225.198246,48.06754249
GR00,11,1987,63.829272,19.6721813
GR00,11,1988,89.33847,9.908966006
GR00,11,1989,60.705138,6.230842776
GR00,11,1990,59.73474,6.127776204
GR00,11,1991,68.239158,5.168944759
GR00,11,1992,51.747462,1.313838527
GR00,11,1993,91.171782,17.57233003
GR00,11,1994,100.50768,14.98629603
GR00,11,1995,104.022204,14.1732153
GR00,11,1996,115.452012,13.86713881
GR00,11,1997,132.720432,8.619072238
GR00,11,1998,65.353314,11.78186261
GR00,11,1999,98.232264,20.60915014
GR00,11,2000,69.710472,16.25953258
GR00,11,2001,61.964526,9.203116147
GR00,11,2002,34.954608,3.549029745
GR00,11,2003,133.00131,11.8797238
GR00,11,2004,83.914584,7.587365439
GR00,11,2005,204.38691,34.8417068
GR00,11,2006,165.247524,25.11492918
GR00,11,2007,58.407414,4.939907932
GR00,11,2008,72.392502,11.21759915
GR00,11,2009,147.27336,24.27998584
GR00,11,2010,219.577644,34.21497875
GR00,11,2011,68.711682,10.33684844
GR00,11,2012,42.75024,15.68902266
GR00,11,2013,178.828026,32.73665014
GR00,11,2014,56.82963,12.56683428
GR00,11,2015,146.352648,44.18328612
GR00,11,2016,69.896034,11.94843484
GR00,11,2017,56.072172,3.978994334
GR00,12,1982,79.412424,21.37538244
GR00,12,1983,46.78089,6.295389518
GR00,12,1984,156.097188,26.21742918
GR00,12,1985,88.227126,10.67415722
GR00,12,1986,175.37637,36.04623229
GR00,12,1987,48.581754,13.63601983
GR00,12,1988,59.457918,5.64888102
GR00,12,1989,67.06089,6.217308782
GR00,12,1990,61.688718,6.416154391
GR00,12,1991,68.800914,6.816968839
GR00,12,1992,52.351806,2.153987252
GR00,12,1993,89.179272,11.45080028
GR00,12,1994,79.653756,14.74684844
GR00,12,1995,76.082448,3.250240793
GR00,12,1996,76.203114,15.87849858
GR00,12,1997,89.663964,7.758101983
GR00,12,1998,53.059578,7.974645892
GR00,12,1999,44.581524,6.269362606
GR00,12,2000,80.84115,4.89305949
GR00,12,2001,53.340456,6.544206799
GR00,12,2002,24.069318,2.898356941
GR00,12,2003,129.47259,20.36553824
GR00,12,2004,106.022826,4.937825779
GR00,12,2005,183.2298,27.75822238
GR00,12,2006,205.254894,33.95054533
GR00,12,2007,23.896938,8.305708215
GR00,12,2008,63.098178,10.48572238
GR00,12,2009,97.200012,21.05889518
GR00,12,2010,213.526092,32.44827195
GR00,12,2011,65.105898,7.690432011
GR00,12,2012,42.502824,11.04061615
GR00,12,2013,221.904774,38.63643059
GR00,12,2014,48.43371,10.47843484
GR00,12,2015,119.019264,34.76674929
GR00,12,2016,100.295754,19.86165722
GR00,12,2017,49.044138,3.101366856
GR00,13,1982,55.515486,26.96283994
GR00,13,1983,42.546426,6.521303116
GR00,13,1984,123.134076,14.19924221
GR00,13,1985,93.758496,10.02764873
GR00,13,1986,66.393678,13.93793201
GR00,13,1987,106.263144,33.26343484
GR00,13,1988,55.183908,3.044107649
GR00,13,1989,59.599878,8.292174221
GR00,13,1990,58.647732,6.704532578
GR00,13,1991,100.694256,9.882939093
GR00,13,1992,47.2524,2.150864023
GR00,13,1993,141.469224,6.770120397
GR00,13,1994,63.820146,11.83391643
GR00,13,1995,99.114444,7.446820113
GR00,13,1996,87.0519,15.47768414
GR00,13,1997,81.96669,5.538526912
GR00,13,1998,110.661876,11.22072238
GR00,13,1999,75.00558,11.75687677
GR00,13,2000,101.312796,5.966409348
GR00,13,2001,33.973056,5.078371105
GR00,13,2002,13.24284,6.216267705
GR00,13,2003,77.999922,10.57004958
GR00,13,2004,95.45796,5.305325779
GR00,13,2005,168.286482,28.50883853
GR00,13,2006,174.248802,30.6045255
GR00,13,2007,51.443262,1.232634561
GR00,13,2008,43.17105,0.648590652
GR00,13,2009,127.569312,22.88390227
GR00,13,2010,152.874696,18.42497167
GR00,13,2011,51.44529,6.677464589
GR00,13,2012,72.042672,9.026133144
GR00,13,2013,229.173126,42.95793909
GR00,13,2014,37.686324,9.134405099
GR00,13,2015,122.697042,39.96172096
GR00,13,2016,145.187562,23.39194759
GR00,13,2017,36.598302,1.448137394
GR00,14,1982,62.003058,14.96859773
GR00,14,1983,43.175106,7.397889518
GR00,14,1984,122.625048,14.37310198
GR00,14,1985,123.680622,15.23927762
GR00,14,1986,45.056076,15.32256374
GR00,14,1987,75.266178,27.82693343
GR00,14,1988,58.07685,5.869589235
GR00,14,1989,45.810492,9.565410765
GR00,14,1990,58.544304,7.100141643
GR00,14,1991,60.07443,7.508243626
GR00,14,1992,55.381638,1.569943343
GR00,14,1993,115.38813,6.644150142
GR00,14,1994,58.214754,9.473796034
GR00,14,1995,98.533422,11.2196813
GR00,14,1996,156.06981,21.7178966
GR00,14,1997,38.377872,3.813463173
GR00,14,1998,75.595728,0.473689802
GR00,14,1999,91.96473,10.71580028
GR00,14,2000,60.725418,4.821225212
GR00,14,2001,31.791942,6.325580737
GR00,14,2002,14.356212,3.388703966
GR00,14,2003,66.299376,10.35246459
GR00,14,2004,95.815902,7.784128895
GR00,14,2005,149.719128,23.74487252
GR00,14,2006,161.45415,28.07262748
GR00,14,2007,84.985368,0.636097734
GR00,14,2008,40.488006,2.069660057
GR00,14,2009,127.247874,19.91266997
GR00,14,2010,116.086776,18.75499292
GR00,14,2011,52.618488,6.762832861
GR00,14,2012,37.788738,7.369780453
GR00,14,2013,220.12926,48.78588527
GR00,14,2014,44.183022,8.427514164
GR00,14,2015,106.012686,42.08031161
GR00,14,2016,178.78848,23.84689802
GR00,14,2017,38.66889,0.514291785
GR00,15,1982,36.502986,9.826720963
GR00,15,1983,37.891152,8.99177762
GR00,15,1984,113.259744,16.97475212
GR00,15,1985,108.656184,10.68248584
GR00,15,1986,53.313078,13.51213173
GR00,15,1987,93.859896,30.73049575
GR00,15,1988,69.574596,8.254695467
GR00,15,1989,62.580024,6.796147309
GR00,15,1990,56.426058,6.231883853
GR00,15,1991,60.362406,11.13847734
GR00,15,1992,80.601846,7.058498584
GR00,15,1993,102.291306,9.523767705
GR00,15,1994,27.706536,7.475970255
GR00,15,1995,129.175488,10.47635269
GR00,15,1996,172.926546,23.88333569
GR00,15,1997,33.12738,1.916621813
GR00,15,1998,60.696012,1.054610482
GR00,15,1999,80.758002,16.97371105
GR00,15,2000,55.489122,9.484206799
GR00,15,2001,55.42017,8.50871813
GR00,15,2002,27.962064,2.172726629
GR00,15,2003,63.194508,10.25980878
GR00,15,2004,86.672664,9.450892351
GR00,15,2005,108.424992,17.54213881
GR00,15,2006,111.81378,22.07706799
GR00,15,2007,93.927834,1.565779037
GR00,15,2008,14.447472,4.239263456
GR00,15,2009,107.63103,21.6158711
GR00,15,2010,66.124968,13.57251416
GR00,15,2011,49.274316,5.168944759
GR00,15,2012,37.230024,7.920509915
GR00,15,2013,199.310826,42.35619688
GR00,15,2014,47.71377,4.450601983
GR00,15,2015,120.237078,42.21669263
GR00,15,2016,129.71595,14.77183428
GR00,15,2017,34.960692,1.740679887
GR00,16,1982,52.375128,10.12759207
GR00,16,1983,31.399524,7.3323017
GR00,16,1984,67.582086,10.35142351
GR00,16,1985,66.79725,5.343845609
GR00,16,1986,41.488824,11.31650142
GR00,16,1987,76.165596,22.39043201
GR00,16,1988,65.00247,7.92779745
GR00,16,1989,40.236534,5.710304533
GR00,16,1990,56.52543,6.18815864
GR00,16,1991,65.148486,8.937641643
GR00,16,1992,67.229214,10.00890935
GR00,16,1993,113.830626,8.964709632
GR00,16,1994,54.930408,8.806466006
GR00,16,1995,93.172404,4.569284703
GR00,16,1996,134.858958,17.7284915
GR00,16,1997,50.56818,3.109695467
GR00,16,1998,76.324794,5.95703966
GR00,16,1999,91.671684,23.81358357
GR00,16,2000,59.5218,9.933951841
GR00,16,2001,81.866304,16.63119688
GR00,16,2002,32.217822,4.113293201
GR00,16,2003,52.620516,10.13592068
GR00,16,2004,60.97182,6.722230878
GR00,16,2005,63.249264,11.16554533
GR00,16,2006,73.785738,14.48553824
GR00,16,2007,66.759732,2.039468839
GR00,16,2008,44.232708,4.726487252
GR00,16,2009,77.156274,10.20879603
GR00,16,2010,60.058206,10.29624646
GR00,16,2011,50.176776,6.14963881
GR00,16,2012,24.973806,8.695070822
GR00,16,2013,161.466318,25.63859065
GR00,16,2014,49.540998,4.502655807
GR00,16,2015,107.060148,38.71971671
GR00,16,2016,91.064298,8.871012748
GR00,16,2017,28.679976,2.466310198
GR00,17,1982,85.23177,15.9440864
GR00,17,1983,36.031476,10.12134561
GR00,17,1984,38.812878,7.729992918
GR00,17,1985,35.970636,3.315828612
GR00,17,1986,40.67661,12.62721671
GR00,17,1987,70.606848,19.83979462
GR00,17,1988,67.526316,7.792457507
GR00,17,1989,63.99354,6.125694051
GR00,17,1990,57.802056,5.519787535
GR00,17,1991,31.800054,3.621905099
GR00,17,1992,88.737168,7.999631728
GR00,17,1993,81.374514,6.795106232
GR00,17,1994,55.58241,5.793590652
GR00,17,1995,91.64532,3.061805949
GR00,17,1996,90.79356,10.45865439
GR00,17,1997,48.42864,0.474
GR00,17,1998,71.637072,6.275609065
GR00,17,1999,77.402676,16.96121813
GR00,17,2000,50.190972,10.68144476
GR00,17,2001,101.72448,17.10800992
GR00,17,2002,50.89266,2.697429178
GR00,17,2003,70.93437,11.10099858
GR00,17,2004,87.438234,8.868930595
GR00,17,2005,59.834112,9.905842776
GR00,17,2006,65.653458,9.062570822
GR00,17,2007,56.09448,2.931671388
GR00,17,2008,43.038216,8.940764873
GR00,17,2009,52.950066,6.703491501
GR00,17,2010,49.269246,10.07345609
GR00,17,2011,45.781086,7.952783286
GR00,17,2012,76.452558,15.79000708
GR00,17,2013,78.753324,13.18523371
GR00,17,2014,61.104654,6.619164306
GR00,17,2015,98.953218,29.87473088
GR00,17,2016,61.9047,8.893916431
GR00,17,2017,36.773724,1.717776204
GR00,18,1982,59.02494,15.9753187
GR00,18,1983,47.378136,12.4242068
GR00,18,1984,39.766038,7.318767705
GR00,18,1985,36.978552,4.014390935
GR00,18,1986,42.083028,15.18097734
GR00,18,1987,46.795086,14.46367564
GR00,18,1988,56.041752,8.62740085
GR00,18,1989,53.091012,6.759709632
GR00,18,1990,60.598668,5.289709632
GR00,18,1991,11.410542,1.143101983
GR00,18,1992,97.544772,6.612917847
GR00,18,1993,54.159768,6.764915014
GR00,18,1994,56.177628,6.452592068
GR00,18,1995,61.974666,3.892584986
GR00,18,1996,78.926718,11.00626062
GR00,18,1997,60.288384,3.633356941
GR00,18,1998,62.682438,7.779964589
GR00,18,1999,63.449022,11.66422096
GR00,18,2000,53.181258,11.24674929
GR00,18,2001,79.884948,12.04629603
GR00,18,2002,60.271146,6.024709632
GR00,18,2003,83.03139,12.20349858
GR00,18,2004,61.593402,9.667436261
GR00,18,2005,57.959226,12.23993626
GR00,18,2006,50.753742,5.513541076
GR00,18,2007,54.916212,5.58953966
GR00,18,2008,53.056536,9.24684136
GR00,18,2009,39.065364,5.881041076
GR00,18,2010,49.624146,14.25233711
GR00,18,2011,62.753418,7.288576487
GR00,18,2012,77.514216,13.00616856
GR00,18,2013,55.184922,12.61055949
GR00,18,2014,63.7299,22.04063031
GR00,18,2015,80.407158,18.27713881
GR00,18,2016,61.30137,7.69667847
GR00,18,2017,34.525686,4.279865439
GR00,19,1982,96.878574,25.43141643
GR00,19,1983,51.893478,11.82246459
GR00,19,1984,49.953696,7.908016997
GR00,19,1985,41.363088,6.178788952
GR00,19,1986,60.917064,12.30344193
GR00,19,1987,51.321582,15.9222238
GR00,19,1988,56.77386,11.75479462
GR00,19,1989,30.098562,8.600332861
GR00,19,1990,63.646752,6.049695467
GR00,19,1991,33.902076,1.264907932
GR00,19,1992,71.14224,6.083009915
GR00,19,1993,45.841926,5.541650142
GR00,19,1994,47.960172,5.354256374
GR00,19,1995,53.474304,5.855014164
GR00,19,1996,78.029328,12.0608711
GR00,19,1997,78.115518,15.5057932
GR00,19,1998,77.634882,8.423349858
GR00,19,1999,58.825182,9.141692635
GR00,19,2000,55.821714,11.81830028
GR00,19,2001,74.85348,11.00001416
GR00,19,2002,51.122838,5.318859773
GR00,19,2003,78.360906,14.45847025
GR00,19,2004,50.92815,8.459787535
GR00,19,2005,55.50129,12.55017705
GR00,19,2006,37.978356,4.43082153
GR00,19,2007,69.670926,8.225545326
GR00,19,2008,60.639228,14.53134561
GR00,19,2009,39.166764,10.18172805
GR00,19,2010,54.694146,14.80723088
GR00,19,2011,55.799406,7.052252125
GR00,19,2012,69.105114,13.65996459
GR00,19,2013,53.252238,8.823123229
GR00,19,2014,70.104918,21.27648017
GR00,19,2015,84.743022,13.91502833
GR00,19,2016,50.268036,8.027740793
GR00,19,2017,43.278534,6.335991501
GR00,20,1982,94.9104,19.24117564
GR00,20,1983,52.934856,10.45344901
GR00,20,1984,76.992006,10.83864731
GR00,20,1985,42.781674,10.60648725
GR00,20,1986,51.527424,11.88909348
GR00,20,1987,65.9607,17.59002833
GR00,20,1988,64.481274,12.7958711
GR00,20,1989,61.830678,8.886628895
GR00,20,1990,68.108352,7.246933428
GR00,20,1991,34.50135,1.132691218
GR00,20,1992,68.089086,5.97473796
GR00,20,1993,40.81857,4.60572238
GR00,20,1994,51.575082,9.111501416
GR00,20,1995,51.360114,6.78990085
GR00,20,1996,69.147702,11.92865439
GR00,20,1997,83.85273,16.16583569
GR00,20,1998,79.038258,8.968873938
GR00,20,1999,57.304182,13.1415085
GR00,20,2000,61.873266,14.26066572
GR00,20,2001,93.624648,14.20236544
GR00,20,2002,49.828974,4.478711048
GR00,20,2003,73.125624,13.26123229
GR00,20,2004,49.126272,8.703399433
GR00,20,2005,59.24802,14.18570822
GR00,20,2006,38.41032,8.961586402
GR00,20,2007,18.633264,9.007393768
GR00,20,2008,64.77432,11.97550283
GR00,20,2009,50.282232,14.02330028
GR00,20,2010,49.605894,13.06238669
GR00,20,2011,55.14132,8.672167139
GR00,20,2012,52.026312,12.7958711
GR00,20,2013,55.514472,16.63744334
GR00,20,2014,50.202126,12.01089943
GR00,20,2015,75.504468,26.64947592
GR00,20,2016,71.569134,10.53152975
GR00,20,2017,45.983886,6.144433428
GR00,21,1982,77.863032,17.9231728
GR00,21,1983,62.260614,12.20141643
GR00,21,1984,79.41141,15.35379603
GR00,21,1985,51.357072,10.83344193
GR00,21,1986,49.414248,12.7386119
GR00,21,1987,66.291264,16.11586402
GR00,21,1988,70.922202,12.50749292
GR00,21,1989,73.212828,10.09844193
GR00,21,1990,73.879026,8.770028329
GR00,21,1991,49.920234,2.259135977
GR00,21,1992,65.736606,7.541558074
GR00,21,1993,76.956516,7.294822946
GR00,21,1994,60.87549,12.70946176
GR00,21,1995,50.15244,6.186076487
GR00,21,1996,69.556344,14.49699008
GR00,21,1997,85.945626,14.29502125
GR00,21,1998,93.370134,11.2863102
GR00,21,1999,55.598634,13.40802408
GR00,21,2000,57.660096,13.81300283
GR00,21,2001,83.967312,12.21703258
GR00,21,2002,51.47571,5.860219547
GR00,21,2003,62.414742,7.134497167
GR00,21,2004,58.243146,9.802776204
GR00,21,2005,64.52589,14.57819405
GR00,21,2006,48.69228,13.99935552
GR00,21,2007,21.340644,6.634780453
GR00,21,2008,77.622714,12.77296742
GR00,21,2009,57.675306,15.30070113
GR00,21,2010,47.94699,13.43092776
GR00,21,2011,46.20291,7.673774788
GR00,21,2012,48.08895,12.19725212
GR00,21,2013,54.27435,15.38294618
GR00,21,2014,63.92763,11.3081728
GR00,21,2015,74.918376,26.16641643
GR00,21,2016,73.221954,9.657025496
GR00,21,2017,37.669086,4.318385269
GR00,22,1982,72.649044,14.4032932
GR00,22,1983,60.964722,10.15778329
GR00,22,1984,76.370424,15.35900142
GR00,22,1985,59.285538,11.0073017
GR00,22,1986,51.368226,13.92335694
GR00,22,1987,62.397504,14.51781161
GR00,22,1988,59.386938,9.654943343
GR00,22,1989,65.303628,8.998024079
GR00,22,1990,68.02419,8.908491501
GR00,22,1991,65.998218,6.899213881
GR00,22,1992,60.696012,7.688349858
GR00,22,1993,84.285708,10.81366147
GR00,22,1994,68.843502,14.43140227
GR00,22,1995,53.460108,8.545155807
GR00,22,1996,109.341648,5.348009915
GR00,22,1997,80.706288,10.87924929
GR00,22,1998,63.685284,9.861076487
GR00,22,1999,54.779322,11.30504958
GR00,22,2000,66.47277,13.30808074
GR00,22,2001,97.97268,15.02481586
GR00,22,2002,66.781026,8.590963173
GR00,22,2003,71.57319,9.382181303
GR00,22,2004,58.177236,9.461303116
GR00,22,2005,69.151758,10.29624646
GR00,22,2006,56.548752,15.69110482
GR00,22,2007,44.5653,6.711820113
GR00,22,2008,91.577382,14.37518414
GR00,22,2009,57.688488,13.98061615
GR00,22,2010,48.623328,13.10715297
GR00,22,2011,46.855926,6.561905099
GR00,22,2012,62.56887,14.20132436
GR00,22,2013,57.584046,14.33874646
GR00,22,2014,54.110082,10.78867564
GR00,22,2015,73.955076,23.12543201
GR00,22,2016,81.03888,12.34716714
GR00,22,2017,44.056272,3.6573017
GR00,23,1982,68.862768,16.15438385
GR00,23,1983,61.778964,9.986005666
GR00,23,1984,75.874578,15.12684136
GR00,23,1985,68.963154,12.7740085
GR00,23,1986,56.303364,14.29814448
GR00,23,1987,56.39868,14.78328612
GR00,23,1988,67.052778,10.72308782
GR00,23,1989,62.256558,8.52953966
GR00,23,1990,82.368234,10.73453966
GR00,23,1991,66.435252,10.45553116
GR00,23,1992,82.475718,9.333250708
GR00,23,1993,80.072538,10.52840652
GR00,23,1994,70.434468,13.25394476
GR00,23,1995,61.344972,11.10203966
GR00,23,1996,68.783676,13.52566572
GR00,23,1997,78.872976,9.870446176
GR00,23,1998,66.814488,11.66213881
GR00,23,1999,63.249264,14.70208215
GR00,23,2000,75.211422,15.01752833
GR00,23,2001,91.022724,13.71097734
GR00,23,2002,79.01088,10.9719051
GR00,23,2003,80.42541,13.52774788
GR00,23,2004,81.30252,12.31593484
GR00,23,2005,80.925312,11.82350567
GR00,23,2006,57.84363,14.36581445
GR00,23,2007,64.202424,6.392209632
GR00,23,2008,65.030862,10.6575
GR00,23,2009,56.985786,14.49490793
GR00,23,2010,49.763064,10.27438385
GR00,23,2011,58.33542,8.533703966
GR00,23,2012,79.681134,18.34272663
GR00,23,2013,60.939372,12.82814448
GR00,23,2014,66.885468,14.64794618
GR00,23,2015,75.61398,16.03882436
GR00,23,2016,83.876052,13.17378187
GR00,23,2017,53.568606,8.154752125
GR00,24,1982,65.683878,14.53759207
GR00,24,1983,80.852304,12.38152266
GR00,24,1984,73.33755,15.09248584
GR00,24,1985,79.92348,13.63914306
GR00,24,1986,49.897926,6.105913598
GR00,24,1987,70.738668,17.05907932
GR00,24,1988,75.5937,13.13317989
GR00,24,1989,77.092392,10.23898725
GR00,24,1990,69.461028,8.881423513
GR00,24,1991,71.839872,12.42628895
GR00,24,1992,83.362968,9.003229462
GR00,24,1993,87.41694,12.60223088
GR00,24,1994,70.910034,12.15248584
GR00,24,1995,66.341964,11.21135269
GR00,24,1996,101.395944,5.079412181
GR00,24,1997,96.580458,14.56466006
GR00,24,1998,66.628926,10.93338527
GR00,24,1999,65.968812,14.14614731
GR00,24,2000,81.350178,14.71249292
GR00,24,2001,101.165766,15.39335694
GR00,24,2002,85.412262,11.44247167
GR00,24,2003,82.733274,15.2975779
GR00,24,2004,76.020594,13.56730878
GR00,24,2005,63.513918,11.97029745
GR00,24,2006,54.0462,10.88966006
GR00,24,2007,85.32303,9.965184136
GR00,24,2008,64.892958,11.01042493
GR00,24,2009,76.16661,16.3428187
GR00,24,2010,60.048066,14.95922805
GR00,24,2011,70.454748,13.01345609
GR00,24,2012,89.447982,15.4526983
GR00,24,2013,64.595856,12.56995751
GR00,24,2014,75.098868,13.32265581
GR00,24,2015,72.376278,12.9291289
GR00,24,2016,86.953542,9.129199717
GR00,24,2017,52.40859,7.15740085
GR00,25,1982,70.343208,15.69318697
GR00,25,1983,49.070502,9.886062323
GR00,25,1984,71.37039,12.74069405
GR00,25,1985,79.41141,12.83334986
GR00,25,1986,62.374182,13.18523371
GR00,25,1987,65.573352,13.16961756
GR00,25,1988,80.544048,13.02282578
GR00,25,1989,60.271146,6.933569405
GR00,25,1990,83.409612,10.88237252
GR00,25,1991,83.042544,13.85464589
GR00,25,1992,81.66756,8.487896601
GR00,25,1993,75.026874,9.743434844
GR00,25,1994,77.157288,12.86770538
GR00,25,1995,74.431656,11.99528329
GR00,25,1996,75.956712,10.76473088
GR00,25,1997,104.692458,15.23615439
GR00,25,1998,76.553958,12.60223088
GR00,25,1999,66.710046,13.93376771
GR00,25,2000,88.533354,15.47143768
GR00,25,2001,91.378638,13.40073654
GR00,25,2002,101.321922,13.44966714
GR00,25,2003,73.512972,11.22488669
GR00,25,2004,89.089026,12.36278329
GR00,25,2005,80.992236,15.70255666
GR00,25,2006,60.009534,13.63497875
GR00,25,2007,107.866278,13.62040368
GR00,25,2008,86.79333,13.92335694
GR00,25,2009,75.870522,14.86032578
GR00,25,2010,68.212794,15.09248584
GR00,25,2011,47.823282,11.51326487
GR00,25,2012,90.766182,17.0070255
GR00,25,2013,81.075384,16.70094901
GR00,25,2014,69.492462,13.05509915
GR00,25,2015,74.24508,12.50332861
GR00,25,2016,96.254964,12.93537535
GR00,25,2017,58.94382,6.799270538
GR00,26,1982,77.934012,17.81906516
GR00,26,1983,72.048756,12.77609065
GR00,26,1984,74.942712,13.93272663
GR00,26,1985,84.052488,13.10298867
GR00,26,1986,63.84651,14.0534915
GR00,26,1987,74.212632,14.66356232
GR00,26,1988,77.582154,11.13535411
GR00,26,1989,90.669852,11.40186969
GR00,26,1990,86.249826,11.47266289
GR00,26,1991,88.642866,13.91398725
GR00,26,1992,88.535382,10.77201841
GR00,26,1993,90.170964,12.89269122
GR00,26,1994,83.05674,13.13526204
GR00,26,1995,82.183686,12.94370397
GR00,26,1996,76.243674,14.5979745
GR00,26,1997,102.937224,13.23104108
GR00,26,1998,88.23828,13.84735836
GR00,26,1999,64.491414,12.72403683
GR00,26,2000,93.726048,16.03674221
GR00,26,2001,100.2339,14.80931303
GR00,26,2002,94.842462,10.90215297
GR00,26,2003,81.97176,14.04099858
GR00,26,2004,89.553438,14.82180595
GR00,26,2005,86.558082,15.74419972
GR00,26,2006,73.851648,15.55055949
GR00,26,2007,90.860484,11.2332153
GR00,26,2008,89.362806,14.18674929
GR00,26,2009,46.950228,9.466508499
GR00,26,2010,64.97205,13.07175637
GR00,26,2011,94.91547,14.0670255
GR00,26,2012,91.141362,16.72905807
GR00,26,2013,76.150386,14.5584136
GR00,26,2014,87.37131,15.77647309
GR00,26,2015,97.347042,13.13109773
GR00,26,2016,109.776654,15.88162181
GR00,26,2017,63.191466,9.442563739
GR00,27,1982,77.334738,16.53229462
GR00,27,1983,37.744122,9.034461756
GR00,27,1984,77.750478,14.28981586
GR00,27,1985,87.273966,13.01553824
GR00,27,1986,58.42161,13.36533994
GR00,27,1987,76.70403,14.63961756
GR00,27,1988,91.464828,14.29918555
GR00,27,1989,81.463746,9.64973796
GR00,27,1990,89.674104,12.05983003
GR00,27,1991,76.350144,10.01827904
GR00,27,1992,56.191824,8.399405099
GR00,27,1993,88.44108,12.52310907
GR00,27,1994,92.888484,14.73019122
GR00,27,1995,84.921486,12.49291785
GR00,27,1996,83.023278,15.56305241
GR00,27,1997,109.494762,14.91654391
GR00,27,1998,99.94998,14.90613314
GR00,27,1999,63.75525,11.41436261
GR00,27,2000,92.356134,15.36941218
GR00,27,2001,86.550984,14.00143768
GR00,27,2002,100.830132,12.84584278
GR00,27,2003,88.97343,14.53342776
GR00,27,2004,94.669068,14.74372521
GR00,27,2005,93.756468,15.10810198
GR00,27,2006,87.110712,15.49330028
GR00,27,2007,92.916876,12.00673513
GR00,27,2008,78.867906,12.29094901
GR00,27,2009,65.799474,12.52519122
GR00,27,2010,71.417034,12.71154391
GR00,27,2011,82.345926,12.13791076
GR00,27,2012,87.767784,15.34234419
GR00,27,2013,80.715414,15.42771246
GR00,27,2014,104.347698,16.23975212
GR00,27,2015,66.596478,12.16081445
GR00,27,2016,91.482066,14.28148725
GR00,27,2017,77.263758,10.14737252
GR00,28,1982,79.141686,15.69006374
GR00,28,1983,37.726884,7.3323017
GR00,28,1984,80.478138,13.80467422
GR00,28,1985,89.06976,13.18315156
GR00,28,1986,77.549706,14.51468839
GR00,28,1987,80.34936,14.28773371
GR00,28,1988,107.55498,16.06901558
GR00,28,1989,81.491124,10.42325779
GR00,28,1990,74.141652,9.955814448
GR00,28,1991,106.964832,14.32417139
GR00,28,1992,82.487886,9.442563739
GR00,28,1993,91.269126,12.96764873
GR00,28,1994,89.390184,13.52878895
GR00,28,1995,93.174432,13.21750708
GR00,28,1996,82.52439,14.50219547
GR00,28,1997,100.18827,13.21854816
GR00,28,1998,89.474346,11.91720255
GR00,28,1999,78.76752,14.85095609
GR00,28,2000,106.937454,17.67956091
GR00,28,2001,102.42921,15.47560198
GR00,28,2002,98.022366,12.29719547
GR00,28,2003,88.38531,13.45279037
GR00,28,2004,102.756732,15.29653683
GR00,28,2005,97.43526,15.04563739
GR00,28,2006,78.236184,13.14775496
GR00,28,2007,91.759902,11.99736544
GR00,28,2008,87.141132,13.73388102
GR00,28,2009,76.022622,13.51109065
GR00,28,2010,85.082712,15.19242918
GR00,28,2011,86.684832,13.23
GR00,28,2012,91.624026,15.35379603
GR00,28,2013,81.359304,13.91502833
GR00,28,2014,103.385412,15.82436261
GR00,28,2015,86.62095,13.81404391
GR00,28,2016,99.916518,14.53550992
GR00,28,2017,77.098476,9.737188385
GR00,29,1982,78.871962,15.27155099
GR00,29,1983,45.185868,8.745042493
GR00,29,1984,86.735532,14.77391643
GR00,29,1985,93.944058,13.89524788
GR00,29,1986,82.297254,14.77808074
GR00,29,1987,88.962276,15.88786827
GR00,29,1988,98.92584,13.94001416
GR00,29,1989,93.760524,11.99840652
GR00,29,1990,76.596546,10.32435552
GR00,29,1991,98.619612,13.58813031
GR00,29,1992,72.380334,8.790849858
GR00,29,1993,87.189804,12.35237252
GR00,29,1994,90.691146,11.83808074
GR00,29,1995,90.324078,12.48458924
GR00,29,1996,82.523376,13.35805241
GR00,29,1997,97.578234,12.60327195
GR00,29,1998,96.187026,13.30912181
GR00,29,1999,83.314296,14.68750708
GR00,29,2000,90.487332,14.93528329
GR00,29,2001,103.765662,15.74107649
GR00,29,2002,102.861174,13.44133853
GR00,29,2003,90.071592,12.95619688
GR00,29,2004,92.428128,13.30808074
GR00,29,2005,109.83141,13.04260623
GR00,29,2006,82.8438,14.34603399
GR00,29,2007,98.987694,13.1769051
GR00,29,2008,83.408598,13.25394476
GR00,29,2009,86.483046,14.49074363
GR00,29,2010,93.787902,16.06589235
GR00,29,2011,91.157586,14.22526912
GR00,29,2012,98.016282,16.21060198
GR00,29,2013,80.26317,13.07279745
GR00,29,2014,98.33772,12.318017
GR00,29,2015,92.976702,15.00607649
GR00,29,2016,107.33697,15.53598442
GR00,29,2017,91.177866,9.447769122
GR00,30,1982,83.792904,15.90036119
GR00,30,1983,76.62291,12.48354816
GR00,30,1984,88.833498,14.43764873
GR00,30,1985,95.221698,13.91398725
GR00,30,1986,73.973328,14.47200425
GR00,30,1987,99.715746,17.30373229
GR00,30,1988,97.955442,13.43613314
GR00,30,1989,75.049182,9.879815864
GR00,30,1990,77.619672,11.00417847
GR00,30,1991,96.733572,13.30391643
GR00,30,1992,77.546664,9.249964589
GR00,30,1993,90.507612,12.91247167
GR00,30,1994,100.678032,13.96708215
