zone,week,year,Cumulated inflow into reservoirs per week in GWh,Cumulated NATURAL inflow into the pump-storage reservoirs per week in GWh
FR00,43,1999,260.475,0
FR00,43,2000,320.891,0
FR00,43,2001,338.014,0
FR00,43,2002,324.303,0
FR00,43,2003,284.342,0
FR00,43,2004,210.001,0
FR00,43,2005,224.153,0
FR00,43,2006,222.507,0
FR00,43,2007,283.312,0
FR00,43,2008,270.289,0
FR00,43,2009,245.979,0
FR00,43,2010,265.662,0
FR00,43,2011,205.222,0
FR00,43,2012,170.395,0
FR00,43,2013,261.562,0
FR00,43,2014,206.482,0
FR00,43,2015,237.949,0
FR00,43,2016,202.748,0
FR00,43,2017,196.204,0
FR00,44,1982,298.592,0
FR00,44,1983,251.699,0
FR00,44,1984,294.616,0
FR00,44,1985,263.913,0
FR00,44,1986,281.225,0
FR00,44,1987,180.566,0
FR00,44,1988,268.006,0
FR00,44,1989,208.364,0
FR00,44,1990,334.471,0
FR00,44,1991,252.233,0
FR00,44,1992,645.6579999999999,0
FR00,44,1993,423.666,0
FR00,44,1994,285.862,0
FR00,44,1995,293.598,0
FR00,44,1996,240.365,0
FR00,44,1997,256.081,0
FR00,44,1998,482.223,0
FR00,44,1999,158.969,0
FR00,44,2000,273.162,0
FR00,44,2001,367.7310000000001,0
FR00,44,2002,300.286,0
FR00,44,2003,424.217,0
FR00,44,2004,224.802,0
FR00,44,2005,225.377,0
FR00,44,2006,246.515,0
FR00,44,2007,313.708,0
FR00,44,2008,377.223,0
FR00,44,2009,232.215,0
FR00,44,2010,267.753,0
FR00,44,2011,199.403,0
FR00,44,2012,230.311,0
FR00,44,2013,273.255,0
FR00,44,2014,230.735,0
FR00,44,2015,230.184,0
FR00,44,2016,201.355,0
FR00,44,2017,208.699,0
FR00,45,1982,293.538,0
FR00,45,1983,259.513,0
FR00,45,1984,311.632,0
FR00,45,1985,196.81,0
FR00,45,1986,264.544,0
FR00,45,1987,231.09,0
FR00,45,1988,267.781,0
FR00,45,1989,251.183,0
FR00,45,1990,281.026,0
FR00,45,1991,272.566,0
FR00,45,1992,547.1120000000001,0
FR00,45,1993,418.847,0
FR00,45,1994,557.308,0
FR00,45,1995,279.805,0
FR00,45,1996,247.869,0
FR00,45,1997,284.409,0
FR00,45,1998,399.389,0
FR00,45,1999,170.414,0
FR00,45,2000,449.472,0
FR00,45,2001,339.343,0
FR00,45,2002,332.341,0
FR00,45,2003,372.444,0
FR00,45,2004,300.491,0
FR00,45,2005,227.885,0
FR00,45,2006,248.765,0
FR00,45,2007,271.416,0
FR00,45,2008,487.093,0
FR00,45,2009,368.448,0
FR00,45,2010,301.185,0
FR00,45,2011,277.198,0
FR00,45,2012,266.027,0
FR00,45,2013,375.405,0
FR00,45,2014,217.651,0
FR00,45,2015,241.198,0
FR00,45,2016,218.712,0
FR00,45,2017,224.458,0
FR00,46,1982,334.86,0
FR00,46,1983,257.571,0
FR00,46,1984,424.5050000000001,0
FR00,46,1985,217.804,0
FR00,46,1986,261.172,0
FR00,46,1987,225.861,0
FR00,46,1988,274.808,0
FR00,46,1989,235.934,0
FR00,46,1990,233.874,0
FR00,46,1991,393.088,0
FR00,46,1992,436.966,0
FR00,46,1993,348.222,0
FR00,46,1994,486.983,0
FR00,46,1995,254.419,0
FR00,46,1996,365.07,0
FR00,46,1997,322.111,0
FR00,46,1998,331.187,0
FR00,46,1999,461.868,0
FR00,46,2000,513.2919999999999,0
FR00,46,2001,368.013,0
FR00,46,2002,419.349,0
FR00,46,2003,316.759,0
FR00,46,2004,349.294,0
FR00,46,2005,211.273,0
FR00,46,2006,233.149,0
FR00,46,2007,264.443,0
FR00,46,2008,427.6180000000001,0
FR00,46,2009,278.776,0
FR00,46,2010,341.2420000000001,0
FR00,46,2011,270.857,0
FR00,46,2012,273.671,0
FR00,46,2013,402.691,0
FR00,46,2014,271.312,0
FR00,46,2015,245.137,0
FR00,46,2016,226.791,0
FR00,46,2017,240.944,0
FR00,47,1982,342.9349999999999,0
FR00,47,1983,284.606,0
FR00,47,1984,388.333,0
FR00,47,1985,257.681,0
FR00,47,1986,277.33,0
FR00,47,1987,238.93,0
FR00,47,1988,265.631,0
FR00,47,1989,273.607,0
FR00,47,1990,320.267,0
FR00,47,1991,470.654,0
FR00,47,1992,629.265,0
FR00,47,1993,331.068,0
FR00,47,1994,450.962,0
FR00,47,1995,247.283,0
FR00,47,1996,460.818,0
FR00,47,1997,330.223,0
FR00,47,1998,343.976,0
FR00,47,1999,325.255,0
FR00,47,2000,517.359,0
FR00,47,2001,348.339,0
FR00,47,2002,451.557,0
FR00,47,2003,311.1899999999999,0
FR00,47,2004,330.474,0
FR00,47,2005,230.305,0
FR00,47,2006,262.596,0
FR00,47,2007,281.376,0
FR00,47,2008,426.386,0
FR00,47,2009,241.209,0
FR00,47,2010,384.878,0
FR00,47,2011,273.426,0
FR00,47,2012,220.879,0
FR00,47,2013,404.169,0
FR00,47,2014,329.841,0
FR00,47,2015,240.724,0
FR00,47,2016,243.359,0
FR00,47,2017,232.211,0
FR00,48,1982,447.923,0
FR00,48,1983,382.845,0
FR00,48,1984,309.434,0
FR00,48,1985,253.701,0
FR00,48,1986,286.162,0
FR00,48,1987,350.708,0
FR00,48,1988,277.694,0
FR00,48,1989,263.472,0
FR00,48,1990,492.523,0
FR00,48,1991,371.472,0
FR00,48,1992,486.223,0
FR00,48,1993,322.163,0
FR00,48,1994,411.771,0
FR00,48,1995,276.392,0
FR00,48,1996,663.453,0
FR00,48,1997,308.136,0
FR00,48,1998,383.724,0
FR00,48,1999,342.4350000000001,0
FR00,48,2000,692.468,0
FR00,48,2001,345.9179999999999,0
FR00,48,2002,527.449,0
FR00,48,2003,441.13,0
FR00,48,2004,337.344,0
FR00,48,2005,332.717,0
FR00,48,2006,290.905,0
FR00,48,2007,292.736,0
FR00,48,2008,640.5450000000001,0
FR00,48,2009,314.157,0
FR00,48,2010,471.647,0
FR00,48,2011,259.386,0
FR00,48,2012,255.044,0
FR00,48,2013,415.594,0
FR00,48,2014,340.099,0
FR00,48,2015,262.945,0
FR00,48,2016,335.295,0
FR00,48,2017,299.869,0
FR00,49,1982,422.355,0
FR00,49,1983,301.4879999999999,0
FR00,49,1984,365.326,0
FR00,49,1985,242.519,0
FR00,49,1986,276.9880000000001,0
FR00,49,1987,287.653,0
FR00,49,1988,332.373,0
FR00,49,1989,272.017,0
FR00,49,1990,453.208,0
FR00,49,1991,327.334,0
FR00,49,1992,430.4569999999999,0
FR00,49,1993,340.559,0
FR00,49,1994,341.944,0
FR00,49,1995,244.321,0
FR00,49,1996,684.157,0
FR00,49,1997,308.63,0
FR00,49,1998,428.227,0
FR00,49,1999,289.236,0
FR00,49,2000,510.236,0
FR00,49,2001,350.173,0
FR00,49,2002,548.8029999999999,0
FR00,49,2003,853.909,0
FR00,49,2004,387.5839999999999,0
FR00,49,2005,297.103,0
FR00,49,2006,239.701,0
FR00,49,2007,349.254,0
FR00,49,2008,555.972,0
FR00,49,2009,349.099,0
FR00,49,2010,447.5029999999999,0
FR00,49,2011,278.199,0
FR00,49,2012,367.246,0
FR00,49,2013,383.144,0
FR00,49,2014,389.314,0
FR00,49,2015,251.804,0
FR00,49,2016,355.797,0
FR00,49,2017,322.196,0
FR00,50,1982,392.263,0
FR00,50,1983,318.211,0
FR00,50,1984,383.268,0
FR00,50,1985,247.383,0
FR00,50,1986,276.345,0
FR00,50,1987,334.535,0
FR00,50,1988,311.045,0
FR00,50,1989,262.925,0
FR00,50,1990,519.237,0
FR00,50,1991,305.573,0
FR00,50,1992,515.785,0
FR00,50,1993,338.46,0
FR00,50,1994,266.706,0
FR00,50,1995,264.806,0
FR00,50,1996,748.339,0
FR00,50,1997,311.604,0
FR00,50,1998,358.139,0
FR00,50,1999,318.1580000000001,0
FR00,50,2000,456.956,0
FR00,50,2001,354.8440000000001,0
FR00,50,2002,402.1779999999999,0
FR00,50,2003,429.539,0
FR00,50,2004,472.708,0
FR00,50,2005,339.5,0
FR00,50,2006,241.468,0
FR00,50,2007,423.721,0
FR00,50,2008,598.391,0
FR00,50,2009,255.518,0
FR00,50,2010,452.865,0
FR00,50,2011,322.267,0
FR00,50,2012,387.984,0
FR00,50,2013,356.293,0
FR00,50,2014,347.803,0
FR00,50,2015,240.169,0
FR00,50,2016,353.7190000000001,0
FR00,50,2017,308.266,0
FR00,51,1982,638.973,0
FR00,51,1983,345.94,0
FR00,51,1984,288.045,0
FR00,51,1985,254.817,0
FR00,51,1986,342.733,0
FR00,51,1987,253.597,0
FR00,51,1988,302.506,0
FR00,51,1989,225.236,0
FR00,51,1990,416.54,0
FR00,51,1991,302.123,0
FR00,51,1992,404.754,0
FR00,51,1993,514.1560000000001,0
FR00,51,1994,294.74,0
FR00,51,1995,227.975,0
FR00,51,1996,493.572,0
FR00,51,1997,357.12,0
FR00,51,1998,386.873,0
FR00,51,1999,431.366,0
FR00,51,2000,426.1850000000001,0
FR00,51,2001,355.299,0
FR00,51,2002,269.636,0
FR00,51,2003,326.214,0
FR00,51,2004,378.603,0
FR00,51,2005,320.522,0
FR00,51,2006,253.578,0
FR00,51,2007,374.098,0
FR00,51,2008,665.013,0
FR00,51,2009,272.335,0
FR00,51,2010,408.191,0
FR00,51,2011,364.527,0
FR00,51,2012,379.246,0
FR00,51,2013,292.705,0
FR00,51,2014,311.248,0
FR00,51,2015,231.65,0
FR00,51,2016,393.645,0
FR00,51,2017,276.051,0
FR00,52,1982,613.597,0
FR00,52,1983,329.51,0
FR00,52,1984,388.182,0
FR00,52,1985,265.672,0
FR00,52,1986,416.683,0
FR00,52,1987,310.124,0
FR00,52,1988,289.276,0
FR00,52,1989,223.022,0
FR00,52,1990,445.807,0
FR00,52,1991,321.576,0
FR00,52,1992,422.059,0
FR00,52,1993,601.6959999999999,0
FR00,52,1994,314.795,0
FR00,52,1995,294.199,0
FR00,52,1996,448.694,0
FR00,52,1997,347.937,0
FR00,52,1998,368.337,0
FR00,52,1999,576.824,0
FR00,52,2000,432.2809999999999,0
FR00,52,2001,334.12,0
FR00,52,2002,336.157,0
FR00,52,2003,332.422,0
FR00,52,2004,461.87,0
FR00,52,2005,319.395,0
FR00,52,2006,270.518,0
FR00,52,2007,415.34,0
FR00,52,2008,503.514,0
FR00,52,2009,347.485,0
FR00,52,2010,350.256,0
FR00,52,2011,286.418,0
FR00,52,2012,356.717,0
FR00,52,2013,284.359,0
FR00,52,2014,327.163,0
FR00,52,2015,233.811,0
FR00,52,2016,393.602,0
FR00,52,2017,232.338,0
FR00,53,1982,491.3439999999999,0
FR00,53,1983,317.478,0
FR00,53,1984,415.268,0
FR00,53,1985,276.087,0
FR00,53,1986,428.701,0
FR00,53,1987,340.858,0
FR00,53,1988,301.021,0
FR00,53,1989,190.246,0
FR00,53,1990,446.999,0
FR00,53,1991,303.177,0
FR00,53,1992,416.871,0
FR00,53,1993,524.335,0
FR00,53,1994,340.662,0
FR00,53,1995,326.676,0
FR00,53,1996,473.5359999999999,0
FR00,53,1997,382.732,0
FR00,53,1998,291.529,0
FR00,53,1999,646.436,0
FR00,53,2000,545.188,0
FR00,53,2001,389.851,0
FR00,53,2002,397.614,0
FR00,53,2003,282.079,0
FR00,53,2004,542.038,0
FR00,53,2005,281.764,0
FR00,53,2006,192.297,0
FR00,53,2007,364.889,0
FR00,53,2008,439.327,0
FR00,53,2009,312.963,0
FR00,53,2010,299.418,0
FR00,53,2011,264.915,0
FR00,53,2012,316.785,0
FR00,53,2013,353.423,0
FR00,53,2014,367.766,0
FR00,53,2015,239.449,0
FR00,53,2016,394.38,0
FR00,53,2017,253.869,0
GR00,1,1982,145.073994,40.37086402266289
GR00,1,1983,112.302528,17.87111898016997
GR00,1,1984,47.239218,25.93321529745042
GR00,1,1985,77.397606,8.690906515580737
GR00,1,1986,34.985028,12.21911473087819
GR00,1,1987,44.01774,14.92279036827195
GR00,1,1988,42.07998600000001,3.084709631728045
GR00,1,1989,74.36169,8.652386685552408
GR00,1,1990,48.336366,7.841388101983002
GR00,1,1991,69.93051,21.40245042492917
GR00,1,1992,65.75688600000001,11.97862606232295
GR00,1,1993,96.489198,17.29019830028329
GR00,1,1994,96.71430600000001,11.48619688385269
GR00,1,1995,109.411614,11.32483002832861
GR00,1,1996,54.443688,20.0688314447592
GR00,1,1997,111.165834,19.33383144475921
GR00,1,1998,66.679626,16.93206798866855
GR00,1,1999,94.445988,15.83373229461756
GR00,1,2000,66.642108,12.02339235127479
GR00,1,2001,59.797608,11.42165014164306
GR00,1,2002,103.961364,16.11482294617564
GR00,1,2003,44.482152,16.90916430594901
GR00,1,2004,49.998312,31.76636685552408
GR00,1,2005,28.22976,13.81092067988668
GR00,1,2006,142.936482,15.74524079320113
GR00,1,2007,39.75387,4.722322946175637
GR00,1,2008,31.455294,7.10534702549575
GR00,1,2009,40.437306,16.87793201133144
GR00,1,2010,144.437202,24.91504249291784
GR00,1,2011,158.658552,21.84074362606232
GR00,1,2012,48.468186,13.845276203966
GR00,1,2013,99.78469799999999,7.074114730878186
GR00,1,2014,73.515,12.53976628895184
GR00,1,2015,80.737722,24.6006373937677
GR00,1,2016,48.090978,5.801919263456091
GR00,1,2017,73.68028199999999,11.45184135977337
GR00,2,1982,132.328014,34.80735127478753
GR00,2,1983,73.55150400000001,13.19252124645892
GR00,2,1984,40.327794,25.59382436260623
GR00,2,1985,47.986536,11.42893767705382
GR00,2,1986,100.85244,20.68098441926345
GR00,2,1987,59.10099,14.86032577903682
GR00,2,1988,16.182426,8.051685552407932
GR00,2,1989,64.111164,7.733116147308781
GR00,2,1990,55.15653,5.542691218130311
GR00,2,1991,58.905288,18.38957507082153
GR00,2,1992,42.125616,6.161090651558073
GR00,2,1993,70.372614,9.992252124645892
GR00,2,1994,82.06403399999999,9.869405099150141
GR00,2,1995,183.246024,10.40035410764872
GR00,2,1996,42.68534399999999,18.26672804532578
GR00,2,1997,156.36894,10.70018413597734
GR00,2,1998,66.17972400000001,16.2459985835694
GR00,2,1999,85.55422200000001,23.58766997167139
GR00,2,2000,65.29247400000001,12.49604107648725
GR00,2,2001,54.261168,5.038810198300283
GR00,2,2002,111.221604,12.29094900849858
GR00,2,2003,74.335326,23.53145184135977
GR00,2,2004,70.83297,33.19055949008498
GR00,2,2005,22.139676,12.46272662889518
GR00,2,2006,171.64485,16.50002124645892
GR00,2,2007,44.22054,5.229327195467421
GR00,2,2008,32.735976,9.710120396600566
GR00,2,2009,59.79355200000001,27.08776912181303
GR00,2,2010,149.487936,22.76521954674221
GR00,2,2011,142.489308,17.89506373937677
GR00,2,2012,32.495658,9.060488668555239
GR00,2,2013,95.14868999999999,8.63989376770538
GR00,2,2014,59.499492,13.37679178470255
GR00,2,2015,75.404082,15.01440509915014
GR00,2,2016,69.72264000000001,4.269454674220963
GR00,2,2017,123.416982,16.80401558073654
GR00,3,1982,134.411784,31.18232294617563
GR00,3,1983,51.373296,13.80883852691218
GR00,3,1984,89.63253,24.52255665722379
GR00,3,1985,84.678126,23.42734419263456
GR00,3,1986,95.06351400000001,22.69130311614731
GR00,3,1987,34.987056,16.12627478753541
GR00,3,1988,13.154622,7.073073654390933
GR00,3,1989,80.326038,10.43158640226629
GR00,3,1990,54.604914,5.211628895184136
GR00,3,1991,29.242746,14.61983711048158
GR00,3,1992,40.185834,5.278257790368272
GR00,3,1993,27.67713,4.876402266288951
GR00,3,1994,55.187964,7.004362606232293
GR00,3,1995,175.545708,8.169327195467421
GR00,3,1996,38.015874,10.15570113314448
GR00,3,1997,166.933806,15.57242209631728
GR00,3,1998,63.14685,14.43660764872521
GR00,3,1999,79.13458800000001,14.60109773371105
GR00,3,2000,33.315984,9.398838526912181
GR00,3,2001,76.18384800000001,4.215318696883853
GR00,3,2002,46.75554,11.73709631728045
GR00,3,2003,54.153684,22.71524787535411
GR00,3,2004,80.353416,21.89592067988668
GR00,3,2005,35.720178,7.72791076487252
GR00,3,2006,132.812706,11.62570113314447
GR00,3,2007,44.111028,5.774851274787535
GR00,3,2008,25.032618,16.43026912181303
GR00,3,2009,48.876828,19.5534985835694
GR00,3,2010,111.938502,27.85400141643059
GR00,3,2011,91.269126,16.60621104815864
GR00,3,2012,100.726704,10.79804532577904
GR00,3,2013,119.88522,5.814412181303116
GR00,3,2014,43.604028,10.05055240793201
GR00,3,2015,93.55164,15.06229461756374
GR00,3,2016,92.11885799999999,5.619730878186968
GR00,3,2017,177.679164,25.43766288951841
GR00,4,1982,98.354958,23.89478753541076
GR00,4,1983,57.921708,12.55538243626062
GR00,4,1984,83.441046,19.24117563739377
GR00,4,1985,52.69251000000001,8.484773371104815
GR00,4,1986,84.742008,23.02132436260623
GR00,4,1987,40.01142600000001,16.07005665722379
GR00,4,1988,18.570396,10.47739376770538
GR00,4,1989,57.741216,12.8166926345609
GR00,4,1990,51.22221,5.202259206798866
GR00,4,1991,38.783472,14.49282577903682
GR00,4,1992,45.87640200000001,5.843562322946175
GR00,4,1993,33.876726,3.549029745042492
GR00,4,1994,74.23494,7.067868271954673
GR00,4,1995,151.735974,12.70633852691218
GR00,4,1996,34.167744,8.458746458923512
GR00,4,1997,121.91829,11.54762039660057
GR00,4,1998,64.96596600000001,20.40509915014164
GR00,4,1999,95.10813,17.30477337110482
GR00,4,2000,51.80526,9.362400849858357
GR00,4,2001,50.03684399999999,7.586324362606232
GR00,4,2002,33.275424,11.76416430594901
GR00,4,2003,19.89975,12.94058073654391
GR00,4,2004,83.69049,19.37859773371105
GR00,4,2005,90.59380200000001,7.326055240793201
GR00,4,2006,97.669494,6.150679886685552
GR00,4,2007,35.341956,4.821225212464589
GR00,4,2008,19.33698,12.005694050991501
GR00,4,2009,40.93518,18.79143059490085
GR00,4,2010,156.217854,27.6884702549575
GR00,4,2011,59.573514,17.21628186968838
GR00,4,2012,64.418406,9.782995750708215
GR00,4,2013,178.591764,9.257252124645891
GR00,4,2014,46.080216,6.960637393767705
GR00,4,2015,55.72842600000001,11.38313031161473
GR00,4,2016,121.707378,27.43236543909348
GR00,4,2017,148.250856,17.91380311614731
GR00,5,1982,66.438294,23.60120396600567
GR00,5,1983,63.320244,12.81773371104816
GR00,5,1984,91.739622,27.08568696883852
GR00,5,1985,41.635854,4.928456090651558
GR00,5,1986,104.32539,18.24694759206799
GR00,5,1987,38.956866,10.82199008498583
GR00,5,1988,12.910248,10.85634560906515
GR00,5,1989,45.732414,10.55339235127479
GR00,5,1990,58.831266,5.82169971671388
GR00,5,1991,53.230944,9.954773371104814
GR00,5,1992,46.58316,4.99300283286119
GR00,5,1993,56.792112,6.291225212464589
GR00,5,1994,69.538092,5.867507082152974
GR00,5,1995,122.781204,4.99300283286119
GR00,5,1996,28.522806,17.38805949008498
GR00,5,1997,90.556284,9.44256373937677
GR00,5,1998,74.917362,24.66934844192635
GR00,5,1999,96.455736,21.83449716713881
GR00,5,2000,53.52906,17.0788597733711
GR00,5,2001,68.293914,22.9068059490085
GR00,5,2002,21.9531,9.8006940509915
GR00,5,2003,40.041846,22.98384560906516
GR00,5,2004,119.625636,21.3670538243626
GR00,5,2005,65.449644,18.23029036827195
GR00,5,2006,68.818152,4.456848441926345
GR00,5,2007,58.515912,4.019596317280453
GR00,5,2008,25.909728,11.11140934844193
GR00,5,2009,103.43814,42.71536827195467
GR00,5,2010,144.448356,21.64085694050991
GR00,5,2011,65.781222,15.11018413597733
GR00,5,2012,51.949248,15.6067776203966
GR00,5,2013,164.144292,7.643583569405098
GR00,5,2014,77.04372000000001,9.448810198300283
GR00,5,2015,88.88217,17.14548866855524
GR00,5,2016,77.448306,19.47645892351274
GR00,5,2017,135.945966,16.14397308781869
GR00,6,1982,79.954914,28.83573654390934
GR00,6,1983,37.180338,8.945970254957507
GR00,6,1984,71.930118,21.15675637393768
GR00,6,1985,48.07373999999999,3.931104815864022
GR00,6,1986,116.049258,28.80970963172804
GR00,6,1987,50.998116,10.13175637393767
GR00,6,1988,11.137776,12.2034985835694
GR00,6,1989,40.095588,8.525375354107648
GR00,6,1990,55.92311400000001,8.221381019830028
GR00,6,1991,61.820538,8.843944759206797
GR00,6,1992,46.78596,2.426749291784702
GR00,6,1993,51.256686,8.897039660056656
GR00,6,1994,84.330324,5.458364022662889
GR00,6,1995,116.864514,5.875835694050991
GR00,6,1996,114.684414,20.33534702549575
GR00,6,1997,71.171646,7.930920679886685
GR00,6,1998,142.24392,31.53212464589235
GR00,6,1999,140.513022,14.23151558073654
GR00,6,2000,51.326652,17.19233711048158
GR00,6,2001,63.914448,24.90046742209631
GR00,6,2002,25.051884,7.947577903682719
GR00,6,2003,162.966024,34.72302407932011
GR00,6,2004,121.853394,15.25281161473088
GR00,6,2005,83.204784,10.33164305949008
GR00,6,2006,59.453862,2.167521246458923
GR00,6,2007,33.914244,4.684844192634561
GR00,6,2008,52.757406,20.42904390934844
GR00,6,2009,107.016546,30.18809490084985
GR00,6,2010,154.53867,15.21845609065156
GR00,6,2011,62.896392,14.35228045325779
GR00,6,2012,56.202978,15.72129603399433
GR00,6,2013,150.282912,8.56597733711048
GR00,6,2014,64.71855000000001,9.059447592067988
GR00,6,2015,197.052648,47.4793342776204
GR00,6,2016,70.170828,10.62522662889518
GR00,6,2017,72.01123799999999,14.62296033994334
GR00,7,1982,113.37027,20.57687677053824
GR00,7,1983,60.217404,9.640368271954673
GR00,7,1984,95.21967000000001,29.0106373937677
GR00,7,1985,51.236406,5.786303116147308
GR00,7,1986,50.136216,23.15145892351275
GR00,7,1987,54.613026,6.744093484419262
GR00,7,1988,12.22884,8.184943342776203
GR00,7,1989,37.804962,7.714376770538243
GR00,7,1990,53.00178,14.57507082152974
GR00,7,1991,62.252502,9.79548866855524
GR00,7,1992,48.938682,1.902046742209631
GR00,7,1993,50.820666,7.120963172804531
GR00,7,1994,107.054064,10.88966005665722
GR00,7,1995,85.15572,5.17935552407932
GR00,7,1996,99.20671800000001,18.07308781869688
GR00,7,1997,61.17462,10.13800283286119
GR00,7,1998,172.569618,31.88921388101983
GR00,7,1999,101.76504,18.09286827195467
GR00,7,2000,59.884812,15.15286827195467
GR00,7,2001,59.566416,17.9335835694051
GR00,7,2002,35.21115,6.495276203966005
GR00,7,2003,266.318988,40.672776203966
GR00,7,2004,105.39516,12.51373937677054
GR00,7,2005,76.855116,5.431296033994333
GR00,7,2006,62.240334,7.029348441926345
GR00,7,2007,21.032388,6.367223796033993
GR00,7,2008,105.512784,19.54412889518413
GR00,7,2009,140.047596,31.36034702549575
GR00,7,2010,150.886242,24.77553824362606
GR00,7,2011,47.725938,7.947577903682719
GR00,7,2012,67.590198,20.59873937677054
GR00,7,2013,181.351872,14.93007790368272
GR00,7,2014,46.337772,7.745609065155807
GR00,7,2015,208.702494,53.79762747875353
GR00,7,2016,67.56789,9.465467422096317
GR00,7,2017,62.200788,6.117365439093484
GR00,8,1982,109.01514,20.21770538243626
GR00,8,1983,57.43296,9.615382436260623
GR00,8,1984,111.593742,37.1195821529745
GR00,8,1985,74.268402,8.924107648725212
GR00,8,1986,34.64331,40.2053328611898
GR00,8,1987,58.572696,15.33193342776204
GR00,8,1988,28.282488,4.43498583569405
GR00,8,1989,44.578482,8.64405807365439
GR00,8,1990,42.78573,7.085566572237959
GR00,8,1991,106.273284,7.796621813031161
GR00,8,1992,42.479502,0.8984490084985834
GR00,8,1993,63.96819,12.21286827195467
GR00,8,1994,103.349922,18.131388101983
GR00,8,1995,86.376576,6.859652974504249
GR00,8,1996,92.191866,14.3345821529745
GR00,8,1997,57.875064,8.225545325779036
GR00,8,1998,167.59899,27.75301699716714
GR00,8,1999,104.932776,27.19916430594901
GR00,8,2000,48.313044,14.92070821529745
GR00,8,2001,55.25792999999999,13.83902974504249
GR00,8,2002,38.223744,3.947762039660056
GR00,8,2003,207.605346,34.5731090651558
GR00,8,2004,138.997092,10.70226628895184
GR00,8,2005,98.593248,9.891267705382434
GR00,8,2006,71.600568,4.397507082152974
GR00,8,2007,26.331552,5.016947592067988
GR00,8,2008,108.79206,15.70776203966005
GR00,8,2009,147.931446,37.35174220963172
GR00,8,2010,199.20537,42.39055240793201
GR00,8,2011,53.394198,11.9557223796034
GR00,8,2012,91.714272,25.82806657223796
GR00,8,2013,180.337872,21.99586402266289
GR00,8,2014,44.034978,7.945495750708214
GR00,8,2015,189.630168,45.72720254957507
GR00,8,2016,81.59455200000001,9.08547450424929
GR00,8,2017,51.88638,6.227719546742209
GR00,9,1982,136.511778,15.22678470254957
GR00,9,1983,70.076526,12.81981586402266
GR00,9,1984,111.501468,37.5370538243626
GR00,9,1985,66.88242600000001,8.044398016997167
GR00,9,1986,228.813156,68.01873229461755
GR00,9,1987,89.772462,14.54904390934844
GR00,9,1988,26.331552,2.942082152974504
GR00,9,1989,46.858968,6.819050991501416
GR00,9,1990,51.32868,5.877917847025495
GR00,9,1991,106.379754,7.539475920679886
GR00,9,1992,56.13098400000001,1.688626062322946
GR00,9,1993,123.207084,19.96576487252124
GR00,9,1994,117.615888,22.50078611898017
GR00,9,1995,86.507382,8.420226628895183
GR00,9,1996,115.035258,16.80817988668555
GR00,9,1997,48.645636,7.648788951841359
GR00,9,1998,112.752744,22.68193342776204
GR00,9,1999,106.940496,22.26550283286119
GR00,9,2000,72.29718600000001,26.951388101983
GR00,9,2001,43.986306,15.54014872521246
GR00,9,2002,42.571776,3.866558073654391
GR00,9,2003,201.80121,20.30827903682719
GR00,9,2004,101.314824,10.41597025495751
GR00,9,2005,138.168654,17.60043909348441
GR00,9,2006,51.314484,4.06228045325779
GR00,9,2007,30.710004,6.165254957507082
GR00,9,2008,72.018336,12.58453257790368
GR00,9,2009,147.570462,32.09222379603399
GR00,9,2010,246.020736,34.11399433427762
GR00,9,2011,62.55366,15.72754249291784
GR00,9,2012,42.56265,18.28234419263456
GR00,9,2013,177.630492,30.97410764872521
GR00,9,2014,51.229308,6.411990084985835
GR00,9,2015,174.978882,37.83792492917846
GR00,9,2016,66.788124,8.019412181303116
GR00,9,2017,53.46517799999999,2.69534702549575
GR00,10,1982,117.361374,16.29076487252124
GR00,10,1983,56.757636,11.04373937677054
GR00,10,1984,88.57797000000001,28.70768413597733
GR00,10,1985,52.486668,3.880092067988668
GR00,10,1986,277.55208,63.13296033994334
GR00,10,1987,61.40784,25.31065155807365
GR00,10,1988,41.13798,8.63052407932011
GR00,10,1989,40.587378,2.936876770538244
GR00,10,1990,57.991674,6.113201133144475
GR00,10,1991,105.583764,11.45392351274787
GR00,10,1992,52.882128,0.9942280453257789
GR00,10,1993,79.821066,11.20094192634561
GR00,10,1994,120.921528,15.70776203966005
GR00,10,1995,89.156964,10.39514872521246
GR00,10,1996,136.90014,17.45572946175637
GR00,10,1997,50.08146,6.356813031161472
GR00,10,1998,59.276412,14.19299575070821
GR00,10,1999,97.67456399999999,16.43339235127479
GR00,10,2000,58.030206,22.87245042492917
GR00,10,2001,49.089768,12.97181303116147
GR00,10,2002,53.116362,4.563038243626062
GR00,10,2003,156.365898,15.07582861189801
GR00,10,2004,106.95165,10.49300991501416
GR00,10,2005,193.28361,26.19140226628895
GR00,10,2006,131.235936,15.27363314447592
GR00,10,2007,43.998474,4.903470254957506
GR00,10,2008,62.71083,11.95259915014164
GR00,10,2009,91.591578,17.30269121813031
GR00,10,2010,234.815022,39.99399433427762
GR00,10,2011,69.995406,15.926388101983
GR00,10,2012,39.768066,15.63176345609065
GR00,10,2013,177.62745,26.87643059490085
GR00,10,2014,54.626208,9.414454674220961
GR00,10,2015,131.553318,31.2895538243626
GR00,10,2016,61.703928,6.572315864022662
GR00,10,2017,46.885332,2.826522662889518
GR00,11,1982,99.030282,13.98373937677054
GR00,11,1983,42.60219600000001,7.281288951841359
GR00,11,1984,195.775008,32.76163597733711
GR00,11,1985,50.496186,6.728477337110481
